recovery_id,loan_id,recovery_date,recovery_source,gross_recovery_amount,principal_recovery,interest_recovery,fee_recovery,source_reference
REC009181001,L009181,2025-02-26,Settlement,28896.29,28896.29,0,0,SETTLE-009181
REC009182001,L009182,2024-05-26,Settlement,75647.12,75647.12,0,0,SETTLE-009182
REC009183001,L009183,2023-08-26,Settlement,83089.11,83089.11,0,0,SETTLE-009183
REC009191001,L009191,2023-12-28,Settlement,36329.1,36329.1,0,0,SETTLE-009191
REC009193001,L009193,2024-05-28,Settlement,96131.91,96131.91,0,0,SETTLE-009193
REC009199001,L009199,2024-02-29,Settlement,62920.51,62920.51,0,0,SETTLE-009199
REC009214001,L009214,2024-03-02,Settlement,30062.26,30062.26,0,0,SETTLE-009214
REC009224001,L009224,2025-01-02,Settlement,147367.78,147367.78,0,0,SETTLE-009224
REC009246001,L009246,2023-11-05,Settlement,25765.49,25765.49,0,0,SETTLE-009246
REC009247001,L009247,2024-10-06,Settlement,17324.03,17324.03,0,0,SETTLE-009247
REC009256001,L009256,2024-03-08,Settlement,27668.98,27668.98,0,0,SETTLE-009256
REC009260001,L009260,2024-10-07,Settlement,67444.21,67444.21,0,0,SETTLE-009260
REC009263001,L009263,2023-12-13,Collateral Liquidation,217432.72,217432.72,0,0,COLL009263
REC009270001,L009270,2023-10-08,Settlement,10868.09,10868.09,0,0,SETTLE-009270
REC009286001,L009286,2025-03-27,Collateral Liquidation,583953.15,583953.15,0,0,COLL009286
REC009299001,L009299,2024-02-12,Settlement,142855.12,142855.12,0,0,SETTLE-009299
REC009311001,L009311,2025-05-15,Settlement,8447.52,8447.52,0,0,SETTLE-009311
REC009318001,L009318,2025-06-14,Settlement,124758.57,124758.57,0,0,SETTLE-009318
REC009320001,L009320,2024-08-14,Settlement,8424.87,8424.87,0,0,SETTLE-009320
REC009322001,L009322,2024-01-15,Settlement,172244.35,172244.35,0,0,SETTLE-009322
REC009323001,L009323,2024-09-15,Settlement,37036.22,37036.22,0,0,SETTLE-009323
REC009330001,L009330,2024-11-16,Settlement,117132.53,117132.53,0,0,SETTLE-009330
REC009336001,L009336,2023-10-16,Settlement,23568.98,23568.98,0,0,SETTLE-009336
REC009345001,L009345,2025-11-17,Settlement,8291.56,8291.56,0,0,SETTLE-009345
REC009349001,L009349,2024-09-18,Settlement,706.19,706.19,0,0,SETTLE-009349
REC009352001,L009352,2024-01-17,Legal Recovery,19908.4,19908.4,0,0,LEGAL-009352
REC009353001,L009353,2024-09-19,Settlement,36044.14,36044.14,0,0,SETTLE-009353
REC009364001,L009364,2023-10-20,Settlement,64538.17,64538.17,0,0,SETTLE-009364
REC009369001,L009369,2025-09-20,Settlement,88820.81,88820.81,0,0,SETTLE-009369
REC009370001,L009370,2024-01-21,Settlement,117810.34,117810.34,0,0,SETTLE-009370
REC009375001,L009375,2024-05-21,Settlement,9015.58,9015.58,0,0,SETTLE-009375
REC009378001,L009378,2024-02-22,Settlement,110685.61,110685.61,0,0,SETTLE-009378
REC009383001,L009383,2024-01-22,Settlement,85394.98,85394.98,0,0,SETTLE-009383
REC009408001,L009408,2026-01-25,Settlement,26618.66,26618.66,0,0,SETTLE-009408
REC009413001,L009413,2025-08-28,Collateral Liquidation,202964.21,71449.97,131514.24,0,COLL009413
REC009414001,L009414,2024-05-26,Settlement,25753.33,25753.33,0,0,SETTLE-009414
REC009420001,L009420,2023-11-27,Settlement,136390.17,136390.17,0,0,SETTLE-009420
REC009432001,L009432,2025-09-29,Settlement,17551.5,17551.5,0,0,SETTLE-009432
REC009453001,L009453,2024-03-04,Settlement,51044.92,51044.92,0,0,SETTLE-009453
REC009455001,L009455,2024-01-02,Settlement,28338.15,28338.15,0,0,SETTLE-009455
REC009456001,L009456,2024-07-22,Collateral Liquidation,263374.97,263374.97,0,0,COLL009456
REC009472001,L009472,2023-11-05,Settlement,45144.73,45144.73,0,0,SETTLE-009472
REC009473001,L009473,2024-03-07,Settlement,10154.73,10154.73,0,0,SETTLE-009473
REC009482001,L009482,2024-02-06,Settlement,89091.41,89091.41,0,0,SETTLE-009482
REC009483001,L009483,2025-09-06,Settlement,29371.12,29371.12,0,0,SETTLE-009483
REC009494001,L009494,2024-01-08,Settlement,21480.63,21480.63,0,0,SETTLE-009494
REC009496001,L009496,2023-12-09,Settlement,123743.24,123743.24,0,0,SETTLE-009496
REC009501001,L009501,2024-05-09,Settlement,120436.05,120436.05,0,0,SETTLE-009501
REC009507001,L009507,2024-05-10,Settlement,8948.81,8948.81,0,0,SETTLE-009507
REC009508001,L009508,2024-09-19,Legal Recovery,18640.64,18640.64,0,0,LEGAL-009508
REC009512001,L009512,2025-09-10,Settlement,192190.49,192190.49,0,0,SETTLE-009512
REC009516001,L009516,2025-08-28,Legal Recovery,1134.91,1134.91,0,0,LEGAL-009516
REC009517001,L009517,2024-04-11,Settlement,9993.11,9993.11,0,0,SETTLE-009517
REC009525001,L009525,2025-10-13,Settlement,16688.35,16688.35,0,0,SETTLE-009525
REC009527001,L009527,2023-11-12,Settlement,65772.98,65772.98,0,0,SETTLE-009527
REC009530001,L009530,2024-09-13,Settlement,106980.69,106980.69,0,0,SETTLE-009530
REC009531001,L009531,2024-02-13,Settlement,76916.02,76916.02,0,0,SETTLE-009531
REC009538001,L009538,2023-12-14,Settlement,17426.84,17426.84,0,0,SETTLE-009538
REC009542001,L009542,2024-02-14,Settlement,123513.91,123513.91,0,0,SETTLE-009542
REC009549001,L009549,2023-12-15,Settlement,16996.12,16996.12,0,0,SETTLE-009549
REC009552001,L009552,2024-03-14,Collateral Liquidation,190081.98,190081.98,0,0,COLL009552
REC009554001,L009554,2023-12-07,Collateral Liquidation,108859.34,108859.34,0,0,COLL009554
REC009563001,L009563,2024-12-16,Settlement,155353.74,155353.74,0,0,SETTLE-009563
REC009569001,L009569,2025-11-16,Settlement,4689.96,4689.96,0,0,SETTLE-009569
REC009583001,L009583,2024-03-18,Settlement,50392.26,50392.26,0,0,SETTLE-009583
REC009586001,L009586,2025-12-19,Settlement,16119.9,16119.9,0,0,SETTLE-009586
REC009589001,L009589,2024-08-18,Legal Recovery,3044.44,3044.44,0,0,LEGAL-009589
REC009591001,L009591,2024-05-19,Settlement,37807.96,37807.96,0,0,SETTLE-009591
REC009593001,L009593,2024-01-19,Settlement,56993.58,56993.58,0,0,SETTLE-009593
REC009596001,L009596,2023-10-20,Settlement,70355.16,70355.16,0,0,SETTLE-009596
REC009597001,L009597,2025-10-20,Settlement,15012.67,15012.67,0,0,SETTLE-009597
REC009598001,L009598,2023-10-20,Settlement,53592.56,53592.56,0,0,SETTLE-009598
REC009602001,L009602,2024-11-21,Settlement,9280.17,9280.17,0,0,SETTLE-009602
REC009610001,L009610,2024-01-22,Settlement,24080.43,24080.43,0,0,SETTLE-009610
REC009632001,L009632,2024-10-25,Settlement,15092.02,15092.02,0,0,SETTLE-009632
REC009634001,L009634,2025-10-24,Collateral Liquidation,314060.74,314060.74,0,0,COLL009634
REC009641001,L009641,2023-10-26,Settlement,40424.35,40424.35,0,0,SETTLE-009641
REC009651001,L009651,2025-03-27,Settlement,3793.28,3793.28,0,0,SETTLE-009651
REC009657001,L009657,2024-11-27,Settlement,82960.19,82960.19,0,0,SETTLE-009657
REC009666001,L009666,2024-03-28,Settlement,48659.23,48659.23,0,0,SETTLE-009666
REC009668001,L009668,2024-01-28,Settlement,88676.83,88676.83,0,0,SETTLE-009668
REC009673001,L009673,2024-06-24,Legal Recovery,14154.84,14154.84,0,0,LEGAL-009673
REC009676001,L009676,2024-02-29,Settlement,51781.8,51781.8,0,0,SETTLE-009676
REC009679001,L009679,2024-03-29,Settlement,53852.79,53852.79,0,0,SETTLE-009679
REC009680001,L009680,2023-11-29,Settlement,75921.11,75921.11,0,0,SETTLE-009680
REC009705001,L009705,2026-03-17,Legal Recovery,5153.25,5153.25,0,0,LEGAL-009705
REC009708001,L009708,2023-11-01,Settlement,52580.2,52580.2,0,0,SETTLE-009708
REC009712001,L009712,2025-08-02,Settlement,4938.73,4938.73,0,0,SETTLE-009712
REC009719001,L009719,2025-01-31,Legal Recovery,8851.45,8851.45,0,0,LEGAL-009719
REC009720001,L009720,2024-05-04,Settlement,72954.91,72954.91,0,0,SETTLE-009720
REC009732001,L009732,2023-11-04,Settlement,54936.4,54936.4,0,0,SETTLE-009732
REC009733001,L009733,2024-09-04,Settlement,139790.22,139790.22,0,0,SETTLE-009733
REC009734001,L009734,2024-12-05,Settlement,39127.98,39127.98,0,0,SETTLE-009734
REC009737001,L009737,2024-09-04,Settlement,77866.71,77866.71,0,0,SETTLE-009737
REC009747001,L009747,2023-12-06,Settlement,62845.33,62845.33,0,0,SETTLE-009747
REC009759001,L009759,2024-01-07,Settlement,73931.52,73931.52,0,0,SETTLE-009759
REC009762001,L009762,2025-12-08,Settlement,60163.21,60163.21,0,0,SETTLE-009762
REC009763001,L009763,2023-12-08,Settlement,60340.33,60340.33,0,0,SETTLE-009763
REC009769001,L009769,2024-05-09,Settlement,64063.91,64063.91,0,0,SETTLE-009769
REC009776001,L009776,2024-08-08,Settlement,176328.98,176328.98,0,0,SETTLE-009776
REC009778001,L009778,2024-07-24,Collateral Liquidation,666027.66,568043.97,97983.69,0,COLL009778
REC009783001,L009783,2025-05-10,Settlement,5564.09,5564.09,0,0,SETTLE-009783
REC009787001,L009787,2025-05-10,Settlement,8274.71,8274.71,0,0,SETTLE-009787
REC009805001,L009805,2023-12-12,Settlement,55382.82,55382.82,0,0,SETTLE-009805
REC009807001,L009807,2024-01-11,Settlement,71599.31,71599.31,0,0,SETTLE-009807
REC009809001,L009809,2024-06-12,Settlement,150375.77,150375.77,0,0,SETTLE-009809
REC009812001,L009812,2025-05-18,Collateral Liquidation,373705.47,337317.53,36387.94,0,COLL009812
REC009831001,L009831,2025-05-14,Settlement,8638.42,8638.42,0,0,SETTLE-009831
REC009832001,L009832,2025-07-14,Settlement,16206.81,16206.81,0,0,SETTLE-009832
REC009836001,L009836,2024-08-20,Legal Recovery,16836.38,16836.38,0,0,LEGAL-009836
REC009845001,L009845,2024-01-14,Settlement,24067.09,24067.09,0,0,SETTLE-009845
REC009851001,L009851,2023-12-16,Settlement,109969.1,109969.1,0,0,SETTLE-009851
REC009856001,L009856,2025-03-16,Settlement,25945.95,25945.95,0,0,SETTLE-009856
REC009857001,L009857,2023-12-16,Settlement,112336.51,112336.51,0,0,SETTLE-009857
REC009859001,L009859,2024-10-16,Settlement,22642.1,22642.1,0,0,SETTLE-009859
REC009866001,L009866,2024-01-17,Settlement,41379.89,41379.89,0,0,SETTLE-009866
REC009868001,L009868,2026-02-17,Settlement,19044.48,19044.48,0,0,SETTLE-009868
REC009874001,L009874,2025-07-18,Settlement,50076.22,50076.22,0,0,SETTLE-009874
REC009890001,L009890,2024-01-20,Settlement,26562.9,26562.9,0,0,SETTLE-009890
REC009896001,L009896,2025-08-20,Settlement,9322.1,9322.1,0,0,SETTLE-009896
REC009912001,L009912,2024-12-01,Legal Recovery,18170.85,18170.85,0,0,LEGAL-009912
REC009915001,L009915,2024-06-22,Settlement,21323.6,21323.6,0,0,SETTLE-009915
REC009929001,L009929,2023-11-23,Settlement,84288.09,84288.09,0,0,SETTLE-009929
REC009953001,L009953,2024-04-26,Settlement,181630.83,181630.83,0,0,SETTLE-009953
REC009955001,L009955,2024-01-20,Collateral Liquidation,318528.55,318528.55,0,0,COLL009955
REC009957001,L009957,2024-05-26,Settlement,22398.64,22398.64,0,0,SETTLE-009957
REC009964001,L009964,2025-11-27,Settlement,0,0,0,0,SETTLE-009964
REC009970001,L009970,2024-12-27,Settlement,79500.63,79500.63,0,0,SETTLE-009970
REC009972001,L009972,2023-11-27,Settlement,466316.69,466316.69,0,0,SETTLE-009972
REC009982001,L009982,2024-04-28,Settlement,84935.34,84935.34,0,0,SETTLE-009982
REC009988001,L009988,2025-08-28,Settlement,39368.26,39368.26,0,0,SETTLE-009988
REC009991001,L009991,2023-12-28,Settlement,175854.32,175854.32,0,0,SETTLE-009991
REC009992001,L009992,2025-08-28,Settlement,36859.32,36859.32,0,0,SETTLE-009992
REC010000001,L010000,2024-05-30,Settlement,103875.12,103875.12,0,0,SETTLE-010000
REC010001001,L010001,2025-03-30,Settlement,8270,8270,0,0,SETTLE-010001
REC010002001,L010002,2024-03-01,Settlement,220544.32,220544.32,0,0,SETTLE-010002
REC010016001,L010016,2024-05-22,Collateral Liquidation,261584.11,241661.09,19923.02,0,COLL010016
REC010027001,L010027,2024-08-10,Legal Recovery,3013.31,3013.31,0,0,LEGAL-010027
REC010028001,L010028,2025-05-02,Settlement,28587.92,28587.92,0,0,SETTLE-010028
REC010039001,L010039,2024-01-02,Settlement,61674.89,61674.89,0,0,SETTLE-010039
REC010049001,L010049,2024-03-05,Settlement,71525.57,71525.57,0,0,SETTLE-010049
REC010062001,L010062,2023-12-05,Settlement,116750.79,116750.79,0,0,SETTLE-010062
REC010066001,L010066,2024-06-04,Settlement,105427.53,105427.53,0,0,SETTLE-010066
REC010070001,L010070,2025-09-04,Settlement,22692.51,22692.51,0,0,SETTLE-010070
REC010072001,L010072,2024-04-05,Settlement,64392.4,64392.4,0,0,SETTLE-010072
REC010082001,L010082,2024-10-07,Settlement,10109.81,10109.81,0,0,SETTLE-010082
REC010086001,L010086,2025-01-06,Settlement,33341.03,33341.03,0,0,SETTLE-010086
REC010094001,L010094,2024-08-07,Settlement,7921.38,7921.38,0,0,SETTLE-010094
REC010103001,L010103,2025-10-09,Settlement,25182.78,25182.78,0,0,SETTLE-010103
REC010119001,L010119,2024-09-09,Settlement,140163.9,140163.9,0,0,SETTLE-010119
REC010127001,L010127,2025-08-10,Settlement,56091.28,56091.28,0,0,SETTLE-010127
REC010137001,L010137,2024-06-16,Collateral Liquidation,517089.1,517089.1,0,0,COLL010137
REC010137002,L010137,2024-08-08,Legal Recovery,141662.48,141662.48,0,0,LEGAL-010137
REC010154001,L010154,2023-12-14,Settlement,35170.06,35170.06,0,0,SETTLE-010154
REC010156001,L010156,2024-06-13,Settlement,107621.14,107621.14,0,0,SETTLE-010156
REC010172001,L010172,2025-11-15,Settlement,64082.43,64082.43,0,0,SETTLE-010172
REC010177001,L010177,2024-06-19,Collateral Liquidation,53043.88,49487.59,3556.29,0,COLL010177
REC010180001,L010180,2023-12-15,Settlement,75647.32,75647.32,0,0,SETTLE-010180
REC010189001,L010189,2024-12-16,Settlement,18823.1,18823.1,0,0,SETTLE-010189
REC010191001,L010191,2024-12-16,Settlement,73568.56,73568.56,0,0,SETTLE-010191
REC010211001,L010211,2025-03-18,Settlement,40054.57,40054.57,0,0,SETTLE-010211
REC010213001,L010213,2026-01-07,Collateral Liquidation,142541.08,77916.3,64624.78,0,COLL010213
REC010215001,L010215,2024-02-19,Settlement,54818.15,54818.15,0,0,SETTLE-010215
REC010239001,L010239,2025-05-28,Legal Recovery,5703.01,5703.01,0,0,LEGAL-010239
REC010245001,L010245,2025-12-22,Settlement,74110.33,74110.33,0,0,SETTLE-010245
REC010265001,L010265,2025-05-25,Settlement,19895.13,19895.13,0,0,SETTLE-010265
REC010266001,L010266,2023-12-25,Settlement,39317.91,39317.91,0,0,SETTLE-010266
REC010271001,L010271,2025-03-25,Settlement,2411.84,2411.84,0,0,SETTLE-010271
REC010274001,L010274,2025-06-25,Settlement,14305.82,14305.82,0,0,SETTLE-010274
REC010277001,L010277,2025-05-25,Settlement,49797.99,49797.99,0,0,SETTLE-010277
REC010282001,L010282,2025-02-26,Settlement,74450.49,74450.49,0,0,SETTLE-010282
REC010299001,L010299,2026-01-27,Settlement,888190.48,888190.48,0,0,SETTLE-010299
REC010305001,L010305,2025-02-13,Legal Recovery,7754.35,7754.35,0,0,LEGAL-010305
REC010327001,L010327,2024-04-30,Settlement,64171.31,64171.31,0,0,SETTLE-010327
REC010337001,L010337,2025-05-01,Settlement,44461.01,44461.01,0,0,SETTLE-010337
REC010341001,L010341,2025-05-02,Settlement,42460.62,42460.62,0,0,SETTLE-010341
REC010345001,L010345,2026-03-18,Legal Recovery,23901.9,23901.9,0,0,LEGAL-010345
REC010350001,L010350,2025-12-03,Settlement,23045.6,23045.6,0,0,SETTLE-010350
REC010359001,L010359,2025-11-20,Legal Recovery,17992.45,17992.45,0,0,LEGAL-010359
REC010360001,L010360,2025-06-03,Settlement,78112.41,78112.41,0,0,SETTLE-010360
REC010363001,L010363,2025-09-03,Settlement,33768.77,33768.77,0,0,SETTLE-010363
REC010372001,L010372,2024-09-04,Settlement,21926.77,21926.77,0,0,SETTLE-010372
REC010386001,L010386,2024-03-24,Collateral Liquidation,110327.61,110327.61,0,0,COLL010386
REC010387001,L010387,2024-02-04,Settlement,41846.61,41846.61,0,0,SETTLE-010387
REC010411001,L010411,2025-06-07,Settlement,44801.67,44801.67,0,0,SETTLE-010411
REC010417001,L010417,2024-04-08,Settlement,60587.31,60587.31,0,0,SETTLE-010417
REC010423001,L010423,2024-05-25,Legal Recovery,1612.19,1612.19,0,0,LEGAL-010423
REC010424001,L010424,2024-10-10,Settlement,6657.38,6657.38,0,0,SETTLE-010424
REC010428001,L010428,2025-05-10,Settlement,149894.17,149894.17,0,0,SETTLE-010428
REC010431001,L010431,2024-01-09,Settlement,246413.47,246413.47,0,0,SETTLE-010431
REC010432001,L010432,2024-01-09,Settlement,66380.45,66380.45,0,0,SETTLE-010432
REC010436001,L010436,2025-09-04,Collateral Liquidation,552458.8,481730.34,70728.46,0,COLL010436
REC010439001,L010439,2025-05-11,Settlement,35860.29,35860.29,0,0,SETTLE-010439
REC010443001,L010443,2024-07-11,Settlement,8521.57,8521.57,0,0,SETTLE-010443
REC010451001,L010451,2025-02-11,Settlement,19604.1,19604.1,0,0,SETTLE-010451
REC010454001,L010454,2025-11-03,Legal Recovery,9698.2,9698.2,0,0,LEGAL-010454
REC010458001,L010458,2024-03-13,Settlement,24182.69,24182.69,0,0,SETTLE-010458
REC010465001,L010465,2024-07-12,Settlement,50555.11,50555.11,0,0,SETTLE-010465
REC010468001,L010468,2025-12-12,Settlement,61753.26,61753.26,0,0,SETTLE-010468
REC010500001,L010500,2024-08-14,Settlement,39946.91,39946.91,0,0,SETTLE-010500
REC010510001,L010510,2024-01-14,Settlement,60790.02,60790.02,0,0,SETTLE-010510
REC010513001,L010513,2024-02-16,Settlement,26014.4,26014.4,0,0,SETTLE-010513
REC010520001,L010520,2025-09-02,Legal Recovery,27508.3,27508.3,0,0,LEGAL-010520
REC010550001,L010550,2024-05-18,Settlement,53215.93,53215.93,0,0,SETTLE-010550
REC010553001,L010553,2024-10-19,Settlement,66274.08,66274.08,0,0,SETTLE-010553
REC010566001,L010566,2024-10-19,Settlement,41225.32,41225.32,0,0,SETTLE-010566
REC010596001,L010596,2024-09-22,Settlement,8237.21,8237.21,0,0,SETTLE-010596
REC010601001,L010601,2024-02-23,Settlement,73820.43,73820.43,0,0,SETTLE-010601
REC010602001,L010602,2024-02-23,Settlement,43307.32,43307.32,0,0,SETTLE-010602
REC010603001,L010603,2025-05-23,Settlement,15865.78,15865.78,0,0,SETTLE-010603
REC010607001,L010607,2025-06-23,Settlement,25199.4,25199.4,0,0,SETTLE-010607
REC010619001,L010619,2025-03-28,Collateral Liquidation,334037.33,334037.33,0,0,COLL010619
REC010620001,L010620,2025-12-24,Settlement,75151.82,75151.82,0,0,SETTLE-010620
REC010634001,L010634,2024-10-25,Settlement,286256.27,286256.27,0,0,SETTLE-010634
REC010635001,L010635,2024-04-25,Settlement,127824.46,127824.46,0,0,SETTLE-010635
REC010644001,L010644,2024-09-26,Settlement,123113.42,123113.42,0,0,SETTLE-010644
REC010646001,L010646,2025-06-26,Settlement,10039.56,10039.56,0,0,SETTLE-010646
REC010649001,L010649,2024-01-26,Settlement,132741.18,132741.18,0,0,SETTLE-010649
REC010651001,L010651,2024-11-27,Settlement,106072.25,106072.25,0,0,SETTLE-010651
REC010658001,L010658,2024-09-01,Legal Recovery,3207.67,3207.67,0,0,LEGAL-010658
REC010673001,L010673,2026-02-21,Legal Recovery,28314.93,28314.93,0,0,LEGAL-010673
REC010676001,L010676,2024-05-29,Settlement,89907.49,89907.49,0,0,SETTLE-010676
REC010677001,L010677,2025-01-19,Legal Recovery,16589.61,16589.61,0,0,LEGAL-010677
REC010679001,L010679,2025-10-29,Settlement,31812.02,31812.02,0,0,SETTLE-010679
REC010680001,L010680,2024-09-29,Settlement,61108.68,61108.68,0,0,SETTLE-010680
REC010685001,L010685,2025-03-30,Settlement,109649.92,109649.92,0,0,SETTLE-010685
REC010697001,L010697,2024-08-26,Collateral Liquidation,507726.26,507726.26,0,0,COLL010697
REC010698001,L010698,2025-10-31,Settlement,104972.17,104972.17,0,0,SETTLE-010698
REC010705001,L010705,2024-07-31,Settlement,137449.5,137449.5,0,0,SETTLE-010705
REC010706001,L010706,2024-03-02,Settlement,75888.09,75888.09,0,0,SETTLE-010706
REC010707001,L010707,2024-05-31,Settlement,34543.99,34543.99,0,0,SETTLE-010707
REC010715001,L010715,2025-07-02,Settlement,12242.02,12242.02,0,0,SETTLE-010715
REC010724001,L010724,2024-06-02,Settlement,114165.52,114165.52,0,0,SETTLE-010724
REC010754001,L010754,2024-12-05,Settlement,9298.84,9298.84,0,0,SETTLE-010754
REC010755001,L010755,2024-07-18,Legal Recovery,21058.78,21058.78,0,0,LEGAL-010755
REC010759001,L010759,2026-02-05,Settlement,75574.3,75574.3,0,0,SETTLE-010759
REC010764001,L010764,2024-09-05,Settlement,7784.42,7784.42,0,0,SETTLE-010764
REC010765001,L010765,2024-12-06,Settlement,13017.97,13017.97,0,0,SETTLE-010765
REC010770001,L010770,2026-01-06,Settlement,8007.71,8007.71,0,0,SETTLE-010770
REC010774001,L010774,2025-08-06,Settlement,42826.95,42826.95,0,0,SETTLE-010774
REC010779001,L010779,2024-08-07,Settlement,105281.41,105281.41,0,0,SETTLE-010779
REC010792001,L010792,2024-04-08,Settlement,12369.93,12369.93,0,0,SETTLE-010792
REC010799001,L010799,2024-08-09,Settlement,152868.42,152868.42,0,0,SETTLE-010799
REC010803001,L010803,2025-07-10,Settlement,31764.53,31764.53,0,0,SETTLE-010803
REC010806001,L010806,2024-10-10,Settlement,79920.82,79920.82,0,0,SETTLE-010806
REC010815001,L010815,2024-10-10,Collateral Liquidation,169713.75,169713.75,0,0,COLL010815
REC010816001,L010816,2024-10-10,Settlement,48786.52,48786.52,0,0,SETTLE-010816
REC010828001,L010828,2025-04-11,Settlement,29180.47,29180.47,0,0,SETTLE-010828
REC010829001,L010829,2024-05-12,Settlement,59479.57,59479.57,0,0,SETTLE-010829
REC010841001,L010841,2024-04-24,Collateral Liquidation,418687.76,418687.76,0,0,COLL010841
REC010841002,L010841,2024-06-08,Legal Recovery,85777.89,85777.89,0,0,LEGAL-010841
REC010843001,L010843,2024-09-12,Settlement,20581.93,20581.93,0,0,SETTLE-010843
REC010849001,L010849,2024-12-14,Settlement,17514.05,17514.05,0,0,SETTLE-010849
REC010851001,L010851,2024-12-17,Legal Recovery,9608.08,9608.08,0,0,LEGAL-010851
REC010853001,L010853,2024-12-14,Settlement,111136.56,111136.56,0,0,SETTLE-010853
REC010865001,L010865,2024-07-15,Settlement,169351.06,169351.06,0,0,SETTLE-010865
