customer_id,age,gender,governorate,city,employment_type,job,employment_length_months,monthly_income,home_ownership,customer_segment,credit_score
C004375,42,Female,Cairo,Heliopolis,Government,Civil Servant,66,18440.15,Family-Owned,Mass,673
C004376,39,Male,Giza,Mohandessin,Business Owner,Restaurant Owner,184,25990.42,Rented,SME Owner,610
C004377,21,Male,Cairo,Nasr City,Private Sector,Accountant,33,20361.71,Owned,Affluent,670
C004378,24,Female,Giza,Sheikh Zayed,Private Sector,Engineer,64,34956.07,Owned,Mass,553
C004379,30,Female,Sharqia,10th of Ramadan,Self-Employed,Contractor,97,32067.61,Family-Owned,Mass,642
C004380,61,Male,Giza,Sheikh Zayed,Government,Teacher,288,9621.19,Owned,Mass Affluent,579
C004381,48,Male,Alexandria,Sidi Gaber,Private Sector,IT Specialist,59,27570.03,Rented,Mass Affluent,639
C004382,25,Female,Qalyubia,Shubra El-Kheima,Private Sector,IT Specialist,19,12695.1,Rented,Mass,422
C004383,56,Male,Cairo,New Cairo,Government,Teacher,103,12013.05,Family-Owned,Mass Affluent,660
C004384,49,Male,Giza,Dokki,Government,Public Health Worker,58,13958.33,Rented,Mass Affluent,548
C004385,33,Female,Sharqia,10th of Ramadan,Private Sector,Bank Employee,44,11288.49,Rented,Mass,565
C004386,54,Female,Giza,Mohandessin,Self-Employed,Doctor,314,42304.9,Owned,Mass,658
C004387,23,Female,Cairo,Nasr City,Private Sector,IT Specialist,9,42800.47,Rented,Mass Affluent,752
C004388,50,Female,Beheira,Damanhur,Private Sector,Engineer,62,40356.18,Family-Owned,Mass,741
C004389,61,Male,Alexandria,Sidi Gaber,Government,Civil Servant,368,16236.05,Rented,Mass,653
C004390,65,Male,Minya,Minya City,Government,Teacher,85,8158.25,Owned,Mass,626
C004391,25,Female,Dakahlia,Mansoura,Government,Civil Servant,82,8442.91,Owned,Mass Affluent,603
C004392,22,Male,Beheira,Damanhur,Self-Employed,Doctor,34,44846.13,Rented,Mass,674
C004393,48,Female,Giza,Dokki,Private Sector,Engineer,246,36232.9,Rented,Mass,612
C004394,55,Male,Minya,Minya City,Private Sector,IT Specialist,132,42433.58,Family-Owned,Mass,792
C004395,58,Female,Cairo,Zamalek,Private Sector,Bank Employee,149,23968.55,Owned,Mass,668
C004396,38,Female,Qalyubia,Shubra El-Kheima,Business Owner,Restaurant Owner,123,30255.32,Family-Owned,SME Owner,666
C004397,29,Female,Qalyubia,Shubra El-Kheima,Business Owner,Retail Shop Owner,59,48813.05,Family-Owned,SME Owner,585
C004398,47,Male,Alexandria,Smouha,Private Sector,Sales Representative,154,45198.73,Family-Owned,Mass,732
C004399,27,Female,Alexandria,Smouha,Self-Employed,Contractor,99,23289.84,Rented,Mass,582
C004400,23,Female,Giza,Sheikh Zayed,Government,Police Officer,38,9174.06,Owned,Mass,557
C004401,22,Male,Qalyubia,Banha,Business Owner,Restaurant Owner,10,59101.3,Owned,SME Owner,546
C004402,22,Male,Alexandria,Sidi Gaber,Business Owner,Trading Business Owner,7,91806.73,Rented,SME Owner,636
C004403,59,Male,Suez,Suez City,Self-Employed,Doctor,66,20782.29,Rented,Mass Affluent,633
C004404,31,Male,Suez,Suez City,Self-Employed,Contractor,140,19932.81,Owned,Mass,619
C004405,30,Female,Alexandria,Smouha,Private Sector,Sales Representative,76,20705.72,Family-Owned,Mass,582
C004406,32,Female,Minya,Minya City,Government,Civil Servant,37,9702.42,Family-Owned,Mass,527
C004407,50,Male,Cairo,New Cairo,Private Sector,Accountant,115,10925.69,Rented,Mass Affluent,381
C004408,38,Male,Cairo,New Cairo,Government,Civil Servant,31,9625.73,Family-Owned,Mass,467
C004409,58,Female,Alexandria,Smouha,Self-Employed,Doctor,253,57464.96,Owned,Mass,687
C004410,30,Male,Cairo,Heliopolis,Government,Police Officer,121,9647.59,Family-Owned,Mass Affluent,693
C004411,26,Female,Giza,Sheikh Zayed,Private Sector,Sales Representative,32,17813.11,Owned,Mass,583
C004412,62,Female,Sharqia,10th of Ramadan,Private Sector,Accountant,279,21930.38,Owned,Mass,554
C004413,28,Male,Cairo,Maadi,Self-Employed,Lawyer,100,57316.56,Family-Owned,Mass Affluent,770
C004414,50,Female,Suez,Suez City,Government,Teacher,119,9718.9,Family-Owned,Mass Affluent,704
C004415,51,Female,Alexandria,Smouha,Private Sector,Accountant,11,24000.23,Rented,Mass Affluent,502
C004416,57,Female,Cairo,Nasr City,Private Sector,Accountant,89,30280.2,Owned,Affluent,620
C004417,54,Female,Giza,Mohandessin,Private Sector,Engineer,100,29072.04,Family-Owned,Mass,607
C004418,24,Female,Beheira,Damanhur,Government,Civil Servant,13,15314.36,Owned,Mass,677
C004419,25,Female,Cairo,Nasr City,Business Owner,Restaurant Owner,15,74279.6,Owned,SME Owner,682
C004420,59,Male,Alexandria,Smouha,Business Owner,Trading Business Owner,78,39434.4,Family-Owned,SME Owner,584
C004421,21,Male,Cairo,New Cairo,Government,Teacher,21,16153.8,Family-Owned,Mass Affluent,571
C004422,33,Male,Cairo,New Cairo,Business Owner,Retail Shop Owner,180,26245.96,Family-Owned,SME Owner,721
C004423,60,Male,Beheira,Damanhur,Government,Civil Servant,363,5513.79,Owned,Mass,472
C004424,52,Male,Gharbia,Tanta,Private Sector,Bank Employee,78,33377.15,Owned,Mass Affluent,674
C004425,27,Male,Dakahlia,Mansoura,Government,Police Officer,3,15919.2,Family-Owned,Mass Affluent,592
C004426,49,Female,Cairo,Nasr City,Private Sector,Bank Employee,347,35394.44,Owned,Affluent,755
C004427,29,Male,Beheira,Damanhur,Government,Police Officer,37,16281.2,Family-Owned,Mass,570
C004428,50,Female,Assiut,Assiut City,Government,Civil Servant,193,5733.92,Owned,Affluent,573
C004429,47,Male,Dakahlia,Mansoura,Self-Employed,Doctor,7,16895.52,Owned,Mass,465
C004430,51,Male,Alexandria,Smouha,Self-Employed,Lawyer,193,40696.73,Owned,Mass,660
C004431,49,Male,Cairo,Heliopolis,Government,Police Officer,287,11716.88,Family-Owned,Mass,609
C004432,29,Female,Suez,Suez City,Government,Police Officer,39,16426.16,Owned,Mass,748
C004433,49,Female,Cairo,Nasr City,Self-Employed,Lawyer,234,35433.98,Family-Owned,Mass,646
C004434,65,Female,Giza,Dokki,Government,Civil Servant,293,6716.79,Rented,Mass,589
C004435,51,Female,Dakahlia,Mansoura,Private Sector,Bank Employee,152,33094.61,Family-Owned,Affluent,649
C004436,62,Male,Dakahlia,Mansoura,Private Sector,IT Specialist,285,24047.68,Rented,Mass,596
C004437,51,Male,Gharbia,Al-Mahalla,Government,Civil Servant,235,13350.89,Family-Owned,Mass,625
C004438,33,Female,Cairo,New Cairo,Government,Teacher,128,16186.09,Owned,Mass,728
C004439,39,Male,Port Said,Port Said City,Government,Teacher,110,14672.53,Owned,Mass Affluent,569
C004440,30,Male,Alexandria,Sidi Gaber,Self-Employed,Freelance Consultant,15,31948.31,Rented,Mass Affluent,597
C004441,44,Male,Qalyubia,Shubra El-Kheima,Government,Teacher,102,10704.11,Owned,Affluent,567
C004442,45,Female,Cairo,Zamalek,Private Sector,Accountant,105,16827.78,Family-Owned,Mass Affluent,596
C004443,29,Female,Giza,Dokki,Self-Employed,Contractor,11,35421.99,Owned,Mass,615
C004444,23,Male,Giza,Sheikh Zayed,Self-Employed,Contractor,20,33089.05,Rented,Mass Affluent,548
C004445,38,Male,Qalyubia,Shubra El-Kheima,Private Sector,Sales Representative,236,21785.33,Owned,Mass,635
C004446,62,Female,Suez,Suez City,Self-Employed,Lawyer,102,46542.91,Owned,Mass Affluent,629
C004447,51,Female,Alexandria,Smouha,Government,Civil Servant,124,13995.45,Family-Owned,Mass Affluent,634
C004448,42,Female,Suez,Suez City,Government,Police Officer,124,18014.89,Family-Owned,Mass Affluent,740
C004449,32,Female,Giza,6th of October,Government,Teacher,146,15760.26,Family-Owned,Mass,682
C004450,54,Male,Giza,Dokki,Self-Employed,Freelance Consultant,327,26695.65,Rented,Mass,533
C004451,36,Female,Cairo,Maadi,Government,Civil Servant,99,7806.2,Owned,Mass Affluent,532
C004452,46,Male,Beheira,Damanhur,Self-Employed,Freelance Consultant,157,22551.7,Family-Owned,Mass,636
C004453,40,Male,Giza,Dokki,Private Sector,IT Specialist,12,30122.16,Family-Owned,Mass Affluent,757
C004454,24,Male,Cairo,New Cairo,Government,Public Health Worker,53,6581.28,Family-Owned,Mass Affluent,530
C004455,47,Female,Dakahlia,Mansoura,Private Sector,Accountant,252,27681.66,Owned,Mass,578
C004456,47,Female,Giza,Dokki,Business Owner,Restaurant Owner,158,67803.52,Owned,SME Owner,637
C004457,40,Female,Giza,Mohandessin,Private Sector,Engineer,226,36111,Family-Owned,Mass Affluent,729
C004458,54,Female,Minya,Minya City,Government,Civil Servant,342,10103.54,Family-Owned,Mass,727
C004459,62,Male,Assiut,Assiut City,Self-Employed,Freelance Consultant,143,19838.27,Rented,Mass,620
C004460,32,Female,Alexandria,Smouha,Government,Teacher,159,6873.21,Family-Owned,Mass,594
C004461,45,Male,Giza,Sheikh Zayed,Private Sector,Engineer,110,12839.34,Family-Owned,Mass Affluent,597
C004462,55,Female,Cairo,Maadi,Government,Civil Servant,178,8481.16,Rented,Mass,640
C004463,51,Male,Sharqia,Zagazig,Self-Employed,Lawyer,300,29026.18,Owned,Mass Affluent,632
C004464,58,Female,Beheira,Damanhur,Private Sector,Engineer,178,25321.06,Family-Owned,Mass Affluent,624
C004465,49,Female,Alexandria,Smouha,Government,Teacher,152,14580.8,Rented,Mass,750
C004466,61,Male,Dakahlia,Mansoura,Government,Public Health Worker,309,19618.95,Owned,Mass,738
C004467,55,Female,Alexandria,Sidi Gaber,Government,Public Health Worker,410,7790.44,Family-Owned,Mass,529
C004468,53,Male,Giza,6th of October,Private Sector,Accountant,287,22793.54,Owned,Affluent,543
C004469,48,Female,Sharqia,10th of Ramadan,Government,Civil Servant,352,7754.55,Owned,Mass,657
C004470,55,Male,Cairo,Nasr City,Government,Teacher,211,16147.2,Family-Owned,Mass,718
C004471,39,Female,Qalyubia,Shubra El-Kheima,Government,Teacher,176,9562.14,Family-Owned,Mass,579
C004472,26,Female,Giza,Sheikh Zayed,Private Sector,Accountant,5,16863.47,Rented,Mass Affluent,555
C004473,23,Male,Cairo,Zamalek,Private Sector,Bank Employee,15,20468.92,Rented,Affluent,631
C004474,52,Male,Cairo,New Cairo,Private Sector,Engineer,90,19397.85,Family-Owned,Mass,536
C004475,63,Male,Beheira,Damanhur,Private Sector,Accountant,26,10684.71,Rented,Mass Affluent,377
C004476,27,Male,Beheira,Damanhur,Government,Teacher,3,9357.99,Owned,Mass,523
C004477,42,Male,Cairo,Heliopolis,Government,Police Officer,120,12188.02,Owned,Mass,612
C004478,32,Male,Alexandria,Sidi Gaber,Private Sector,IT Specialist,52,13107.24,Rented,Mass,603
C004479,25,Female,Cairo,Zamalek,Private Sector,Sales Representative,71,40166.38,Family-Owned,Mass,625
C004480,44,Female,Giza,Sheikh Zayed,Private Sector,Sales Representative,232,34369.65,Owned,Affluent,774
C004481,38,Female,Giza,Sheikh Zayed,Private Sector,Accountant,136,28256.56,Family-Owned,Mass,636
C004482,47,Male,Giza,Mohandessin,Private Sector,IT Specialist,272,22860.23,Rented,Mass,641
C004483,33,Male,Qalyubia,Banha,Government,Civil Servant,11,7486.07,Rented,Affluent,557
C004484,57,Female,Cairo,New Cairo,Self-Employed,Doctor,155,15632.08,Owned,Mass,582
C004485,60,Male,Beheira,Damanhur,Self-Employed,Lawyer,327,21608.42,Owned,Mass Affluent,665
C004486,40,Male,Suez,Suez City,Self-Employed,Doctor,237,43028.55,Family-Owned,Mass,605
C004487,50,Male,Cairo,New Cairo,Business Owner,Restaurant Owner,78,18104.22,Family-Owned,SME Owner,611
C004488,46,Female,Alexandria,Smouha,Self-Employed,Freelance Consultant,265,45710.26,Owned,Mass Affluent,643
C004489,53,Female,Giza,Mohandessin,Government,Police Officer,376,17728.43,Owned,Mass,678
C004490,28,Male,Alexandria,Smouha,Private Sector,Engineer,29,19855.65,Rented,Affluent,621
C004491,39,Male,Sharqia,10th of Ramadan,Private Sector,Accountant,113,9030.98,Owned,Mass,583
C004492,53,Male,Assiut,Assiut City,Self-Employed,Freelance Consultant,247,57969.19,Family-Owned,Mass,632
C004493,52,Male,Qalyubia,Banha,Private Sector,Engineer,234,40202.18,Rented,Mass,752
C004494,46,Female,Alexandria,Smouha,Government,Teacher,130,19401.08,Family-Owned,Mass Affluent,607
C004495,27,Female,Qalyubia,Shubra El-Kheima,Private Sector,Accountant,104,32546.99,Family-Owned,Mass,500
C004496,54,Female,Cairo,New Cairo,Self-Employed,Contractor,37,31085.97,Owned,Mass Affluent,638
C004497,24,Male,Sharqia,Zagazig,Private Sector,Accountant,59,14519.32,Owned,Mass,568
C004498,30,Female,Suez,Suez City,Private Sector,IT Specialist,120,20289.13,Family-Owned,Mass,493
C004499,26,Female,Assiut,Assiut City,Private Sector,IT Specialist,60,32491.45,Owned,Mass,662
C004500,21,Male,Alexandria,Smouha,Self-Employed,Contractor,9,16868.84,Rented,Mass Affluent,574
C004501,56,Male,Cairo,New Cairo,Self-Employed,Contractor,411,14524.41,Family-Owned,Mass,486
C004502,38,Female,Cairo,Zamalek,Private Sector,IT Specialist,43,8268.75,Owned,Mass Affluent,527
C004503,52,Female,Giza,6th of October,Government,Civil Servant,222,18235.62,Rented,Mass,637
C004504,37,Female,Cairo,Zamalek,Government,Teacher,37,7852.33,Owned,Mass Affluent,456
C004505,46,Male,Giza,Dokki,Government,Public Health Worker,226,10810.55,Owned,Mass Affluent,569
C004506,30,Male,Cairo,New Cairo,Self-Employed,Contractor,80,22555,Owned,Mass Affluent,613
C004507,24,Male,Cairo,Maadi,Private Sector,Accountant,57,23152.07,Family-Owned,Mass Affluent,570
C004508,41,Male,Suez,Suez City,Business Owner,Trading Business Owner,14,38691.16,Owned,SME Owner,527
C004509,45,Female,Gharbia,Al-Mahalla,Private Sector,Sales Representative,96,20101.74,Rented,Mass,651
C004510,23,Female,Assiut,Assiut City,Private Sector,Accountant,50,18449.97,Family-Owned,Mass,642
C004511,22,Female,Sharqia,Zagazig,Private Sector,Sales Representative,43,20159.55,Family-Owned,Mass,523
C004512,32,Female,Beheira,Damanhur,Private Sector,Bank Employee,27,21155.72,Rented,Mass Affluent,590
C004513,26,Female,Suez,Suez City,Private Sector,Sales Representative,78,42386.58,Family-Owned,Mass,698
C004514,27,Female,Sharqia,Zagazig,Government,Police Officer,62,21479.48,Family-Owned,Mass Affluent,739
C004515,45,Female,Minya,Minya City,Private Sector,Bank Employee,55,19376.8,Rented,Mass,537
C004516,31,Female,Cairo,Zamalek,Private Sector,Accountant,47,35466.84,Rented,Mass,559
C004517,59,Male,Gharbia,Tanta,Private Sector,Engineer,29,20829.96,Owned,Mass Affluent,545
C004518,34,Male,Dakahlia,Mansoura,Private Sector,Bank Employee,24,35137.42,Rented,Mass,595
C004519,28,Male,Giza,Sheikh Zayed,Self-Employed,Lawyer,24,65805.77,Rented,Affluent,787
C004520,40,Male,Beheira,Damanhur,Self-Employed,Lawyer,38,13848.99,Family-Owned,Mass Affluent,569
C004521,63,Male,Cairo,New Cairo,Private Sector,IT Specialist,49,48114.29,Family-Owned,Mass,667
C004522,64,Male,Giza,6th of October,Self-Employed,Freelance Consultant,132,36174.13,Family-Owned,Mass,565
C004523,30,Female,Alexandria,Smouha,Self-Employed,Contractor,30,33364.27,Family-Owned,Mass,610
C004524,57,Female,Giza,Mohandessin,Business Owner,Trading Business Owner,363,78839.77,Rented,SME Owner,731
C004525,23,Male,Beheira,Damanhur,Self-Employed,Contractor,55,14287.29,Rented,Mass Affluent,534
C004526,23,Female,Qalyubia,Shubra El-Kheima,Self-Employed,Contractor,48,63037.49,Family-Owned,Mass Affluent,663
C004527,26,Male,Dakahlia,Mansoura,Government,Public Health Worker,44,9828.19,Family-Owned,Affluent,659
C004528,50,Female,Giza,Mohandessin,Government,Public Health Worker,353,12243.13,Rented,Mass,585
C004529,47,Male,Giza,Dokki,Private Sector,Sales Representative,318,15451.34,Family-Owned,Mass,571
C004530,60,Male,Beheira,Damanhur,Private Sector,Bank Employee,398,14095.47,Family-Owned,Mass,452
C004531,44,Female,Beheira,Damanhur,Government,Teacher,130,10332.78,Owned,Mass,519
C004532,49,Male,Cairo,New Cairo,Private Sector,Bank Employee,5,41244.18,Family-Owned,Mass,642
C004533,43,Male,Cairo,Heliopolis,Government,Police Officer,62,18303.63,Rented,Mass,667
C004534,52,Male,Assiut,Assiut City,Government,Police Officer,323,8140.59,Rented,Affluent,568
C004535,52,Male,Cairo,New Cairo,Private Sector,Sales Representative,194,9544.67,Rented,Mass Affluent,593
C004536,62,Female,Cairo,Zamalek,Private Sector,Bank Employee,353,15248.52,Family-Owned,Mass,646
C004537,22,Female,Cairo,New Cairo,Government,Civil Servant,25,11482.83,Owned,Mass Affluent,513
C004538,60,Female,Cairo,Nasr City,Private Sector,Engineer,129,10894.56,Owned,Mass,544
C004539,48,Male,Dakahlia,Mansoura,Private Sector,Engineer,254,15421.5,Owned,Mass,551
C004540,47,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Doctor,6,39848.77,Owned,Mass,482
C004541,55,Female,Qalyubia,Banha,Private Sector,Bank Employee,222,30233.64,Owned,Mass,682
C004542,41,Female,Port Said,Port Said City,Self-Employed,Lawyer,130,59869.48,Family-Owned,Mass,584
C004543,33,Female,Assiut,Assiut City,Government,Teacher,31,12333.57,Owned,Mass,588
C004544,48,Female,Alexandria,Sidi Gaber,Government,Police Officer,131,8983.26,Owned,Mass Affluent,662
C004545,63,Male,Gharbia,Tanta,Private Sector,Accountant,57,31086.24,Rented,Mass Affluent,654
C004546,61,Female,Gharbia,Tanta,Self-Employed,Freelance Consultant,225,27193.48,Family-Owned,Mass,582
C004547,30,Male,Alexandria,Miami,Government,Public Health Worker,22,10635.57,Owned,Mass,608
C004548,29,Female,Cairo,Maadi,Private Sector,Engineer,44,33088.57,Owned,Mass,633
C004549,53,Female,Gharbia,Tanta,Self-Employed,Doctor,298,28879.57,Owned,Mass,612
C004550,61,Male,Sharqia,Zagazig,Self-Employed,Doctor,213,31051.46,Family-Owned,Mass,560
C004551,43,Female,Minya,Minya City,Private Sector,Sales Representative,182,27782.93,Owned,Mass,503
C004552,56,Male,Cairo,Nasr City,Self-Employed,Lawyer,174,17778.4,Rented,Mass Affluent,627
C004553,32,Female,Gharbia,Al-Mahalla,Self-Employed,Freelance Consultant,29,67529.15,Family-Owned,Mass,767
C004554,61,Male,Cairo,Nasr City,Government,Teacher,18,8361.26,Owned,Mass,598
C004555,21,Male,Alexandria,Smouha,Private Sector,Accountant,6,40335.54,Rented,Mass,611
C004556,24,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Freelance Consultant,72,48449.71,Owned,Mass Affluent,642
C004557,45,Female,Giza,6th of October,Self-Employed,Doctor,144,56337.9,Family-Owned,Affluent,723
C004558,54,Male,Cairo,Maadi,Private Sector,Bank Employee,188,18229.44,Family-Owned,Mass Affluent,583
C004559,31,Male,Qalyubia,Shubra El-Kheima,Self-Employed,Contractor,109,50934.07,Family-Owned,Mass,691
C004560,29,Female,Minya,Minya City,Private Sector,Accountant,12,16131.08,Owned,Mass,519
C004561,60,Female,Port Said,Port Said City,Private Sector,Bank Employee,117,28729.01,Family-Owned,Affluent,691
C004562,33,Male,Assiut,Assiut City,Business Owner,Restaurant Owner,126,88241.19,Family-Owned,SME Owner,690
C004563,28,Female,Cairo,Maadi,Government,Public Health Worker,93,11643.72,Rented,Mass,627
C004564,50,Female,Cairo,Heliopolis,Business Owner,Restaurant Owner,21,33334.13,Owned,SME Owner,580
C004565,52,Male,Giza,Dokki,Private Sector,IT Specialist,228,41732.12,Family-Owned,Mass Affluent,755
C004566,31,Female,Beheira,Damanhur,Private Sector,Engineer,8,31488.38,Rented,Affluent,561
C004567,35,Female,Cairo,Nasr City,Business Owner,Trading Business Owner,156,81197.98,Rented,SME Owner,716
C004568,51,Female,Cairo,Nasr City,Business Owner,Restaurant Owner,212,13382.52,Rented,SME Owner,636
C004569,61,Male,Beheira,Damanhur,Self-Employed,Doctor,209,15899.85,Rented,Mass,577
C004570,56,Female,Cairo,Nasr City,Government,Civil Servant,354,15295.2,Family-Owned,Mass,653
C004571,55,Male,Sharqia,10th of Ramadan,Business Owner,Retail Shop Owner,414,46649.2,Owned,SME Owner,651
C004572,31,Female,Giza,Sheikh Zayed,Self-Employed,Lawyer,147,23304.94,Family-Owned,Mass,602
C004573,24,Male,Qalyubia,Banha,Government,Teacher,61,17023.44,Family-Owned,Mass,746
C004574,47,Male,Cairo,Heliopolis,Government,Teacher,77,17604.26,Family-Owned,Mass,547
C004575,64,Female,Alexandria,Sidi Gaber,Business Owner,Restaurant Owner,124,26157.34,Owned,SME Owner,560
C004576,26,Male,Cairo,Nasr City,Government,Police Officer,28,7756.79,Owned,Mass Affluent,540
C004577,51,Male,Giza,Dokki,Private Sector,Sales Representative,334,40769.34,Rented,Mass,569
C004578,62,Male,Minya,Minya City,Private Sector,Accountant,212,33772.08,Family-Owned,Mass,663
C004579,33,Male,Qalyubia,Banha,Self-Employed,Doctor,51,43638.7,Family-Owned,Mass Affluent,519
C004580,22,Male,Cairo,Zamalek,Business Owner,Trading Business Owner,13,52114.11,Rented,SME Owner,654
