collection_id,loan_id,collection_date,collection_stage,action_type,contact_attempt_number,collection_status,promise_to_pay_flag,promise_amount,promise_date
COL006175001,L006175,2023-03-05,Early,SMS,1,Promise Made,TRUE,2812.11,2023-03-17
COL006175002,L006175,2024-10-08,Legal,Legal Action,2,Contacted,FALSE,,
COL006176001,L006176,2024-01-01,Legal,Legal Action,1,Escalated,FALSE,,
COL006177001,L006177,2025-04-27,Early,SMS,1,No Response,FALSE,,
COL006178001,L006178,2022-11-07,Early,SMS,1,Promise Made,FALSE,,
COL006178002,L006178,2025-07-27,Early,SMS,2,No Response,FALSE,,
COL006179001,L006179,2022-12-31,Early,SMS,1,No Response,FALSE,,
COL006179002,L006179,2024-05-30,Early,SMS,2,Promise Made,FALSE,,
COL006180001,L006180,2023-07-07,Early,SMS,1,Escalated,FALSE,,
COL006180002,L006180,2025-05-08,Legal,Legal Action,2,No Response,TRUE,8396.48,2025-05-17
COL006181001,L006181,2023-08-06,Early,SMS,1,Escalated,TRUE,4404.69,2023-08-17
COL006182001,L006182,2024-06-05,Early,SMS,1,No Response,TRUE,4278.7,2024-06-14
COL006183001,L006183,2023-03-04,Early,SMS,1,Promise Made,TRUE,2045.63,2023-03-24
COL006183002,L006183,2024-06-07,Early,SMS,2,No Response,FALSE,,
COL006183003,L006183,2024-12-04,Early,SMS,3,No Response,FALSE,,
COL006184001,L006184,2022-11-28,Legal,Legal Action,1,Contacted,TRUE,5767.93,2022-12-22
COL006185001,L006185,2022-12-04,Early,SMS,1,Promise Made,FALSE,,
COL006185002,L006185,2023-05-02,Mid,Phone Call,2,Promise Made,FALSE,,
COL006185003,L006185,2023-07-05,Early,SMS,3,Escalated,FALSE,,
COL006185004,L006185,2023-10-06,Early,SMS,4,Promise Made,FALSE,,
COL006185005,L006185,2024-02-02,Early,SMS,5,Contacted,FALSE,,
COL006185006,L006185,2024-03-07,Early,SMS,6,No Response,FALSE,,
COL006185007,L006185,2024-07-07,Early,SMS,7,Contacted,TRUE,2236.32,2024-07-17
COL006185008,L006185,2024-09-07,Early,SMS,8,Promise Made,FALSE,,
COL006185009,L006185,2024-12-30,Early,SMS,9,Contacted,FALSE,,
COL006185010,L006185,2025-02-11,Early,SMS,10,Contacted,FALSE,,
COL006185011,L006185,2025-03-13,Early,SMS,11,No Response,FALSE,,
COL006185012,L006185,2025-04-09,Mid,Phone Call,12,Contacted,FALSE,,
COL006186001,L006186,2023-03-03,Early,SMS,1,Promise Made,FALSE,,
COL006186002,L006186,2023-09-05,Early,SMS,2,Escalated,FALSE,,
COL006186003,L006186,2023-09-29,Early,SMS,3,Contacted,FALSE,,
COL006187001,L006187,2023-07-07,Early,SMS,1,Promise Made,FALSE,,
COL006187002,L006187,2024-01-10,Early,SMS,2,No Response,FALSE,,
COL006187003,L006187,2024-05-28,Early,SMS,3,No Response,FALSE,,
COL006187004,L006187,2024-11-03,Early,SMS,4,Contacted,TRUE,5954.44,2024-11-15
COL006189001,L006189,2023-01-28,Early,SMS,1,Contacted,TRUE,3704.61,2023-02-12
COL006189002,L006189,2023-04-06,Early,SMS,2,Promise Made,FALSE,,
COL006189003,L006189,2023-05-29,Legal,Legal Action,3,Contacted,TRUE,3704.61,2023-06-19
COL006190001,L006190,2023-12-30,Early,SMS,1,Escalated,FALSE,,
COL006190002,L006190,2024-02-04,Early,SMS,2,Contacted,TRUE,4447.58,2024-02-19
COL006190003,L006190,2024-03-29,Early,SMS,3,Escalated,TRUE,4447.58,2024-04-19
COL006190004,L006190,2025-08-10,Early,SMS,4,No Response,FALSE,,
COL006191001,L006191,2023-09-07,Early,SMS,1,Promise Made,FALSE,,
COL006191002,L006191,2024-03-09,Early,SMS,2,Contacted,TRUE,7938.74,2024-03-15
COL006191003,L006191,2024-04-03,Early,SMS,3,Promise Made,FALSE,,
COL006191004,L006191,2024-05-28,Early,SMS,4,Promise Made,FALSE,,
COL006191005,L006191,2024-07-08,Early,SMS,5,Contacted,FALSE,,
COL006192001,L006192,2022-10-30,Early,SMS,1,Contacted,TRUE,10449.56,2022-11-12
COL006192002,L006192,2023-04-30,Early,SMS,2,Promise Made,TRUE,10449.56,2023-05-17
COL006193001,L006193,2024-08-10,Early,SMS,1,No Response,FALSE,,
COL006193002,L006193,2025-02-03,Legal,Legal Action,2,Promise Made,TRUE,10794.18,2025-02-12
COL006193003,L006193,2026-01-06,Early,SMS,3,Promise Made,FALSE,,
COL006194001,L006194,2022-12-02,Legal,Legal Action,1,Promise Made,FALSE,,
COL006194002,L006194,2023-05-06,Early,SMS,1,Contacted,FALSE,,
COL006194003,L006194,2024-09-06,Early,SMS,2,Promise Made,TRUE,3646,2024-09-15
COL006194004,L006194,2024-10-08,Early,SMS,3,Promise Made,TRUE,3646,2024-10-21
COL006194005,L006194,2026-02-09,Early,SMS,4,No Response,FALSE,,
COL006195001,L006195,2023-05-29,Early,SMS,1,No Response,FALSE,,
COL006195002,L006195,2024-06-08,Early,SMS,2,Promise Made,FALSE,,
COL006197001,L006197,2022-11-05,Mid,Phone Call,1,Escalated,FALSE,,
COL006197002,L006197,2022-11-28,Legal,Legal Action,2,No Response,TRUE,1791.65,2022-12-17
COL006197003,L006197,2023-01-28,Legal,Legal Action,3,Promise Made,FALSE,,
COL006197004,L006197,2023-03-05,Early,SMS,4,No Response,FALSE,,
COL006197005,L006197,2023-03-30,Early,SMS,5,Promise Made,TRUE,1791.65,2023-04-19
COL006197006,L006197,2023-05-30,Early,SMS,6,No Response,FALSE,,
COL006197007,L006197,2023-07-06,Mid,Phone Call,7,No Response,TRUE,1791.65,2023-07-14
COL006197008,L006197,2023-11-10,Early,SMS,8,Promise Made,FALSE,,
COL006197009,L006197,2023-12-05,Mid,Phone Call,9,Contacted,TRUE,1791.65,2023-12-17
COL006197010,L006197,2024-03-02,Early,SMS,10,Contacted,TRUE,1791.65,2024-03-22
COL006197011,L006197,2024-04-04,Early,SMS,11,Escalated,FALSE,,
COL006197012,L006197,2024-05-10,Mid,Phone Call,12,Escalated,FALSE,,
COL006197013,L006197,2024-10-09,Legal,Legal Action,13,Escalated,FALSE,,
COL006198001,L006198,2023-03-01,Early,SMS,1,No Response,TRUE,1779.81,2023-03-20
COL006198002,L006198,2023-03-28,Early,SMS,2,Promise Made,FALSE,,
COL006198003,L006198,2023-11-09,Early,SMS,3,Promise Made,FALSE,,
COL006199001,L006199,2023-04-03,Early,SMS,1,Promise Made,TRUE,3407.25,2023-04-17
COL006199002,L006199,2023-05-07,Early,SMS,2,No Response,FALSE,,
COL006199003,L006199,2023-07-02,Early,SMS,3,Promise Made,FALSE,,
COL006200001,L006200,2022-10-29,Early,SMS,1,Contacted,FALSE,,
COL006200002,L006200,2023-03-07,Early,SMS,2,Escalated,TRUE,3984.42,2023-03-18
COL006200003,L006200,2023-04-08,Early,SMS,3,No Response,FALSE,,
COL006200004,L006200,2023-10-03,Early,SMS,4,Promise Made,FALSE,,
COL006200005,L006200,2023-12-04,Early,SMS,5,No Response,TRUE,3984.42,2023-12-15
COL006200006,L006200,2024-01-08,Legal,Legal Action,6,No Response,FALSE,,
COL006200007,L006200,2024-01-28,Early,SMS,7,No Response,FALSE,,
COL006200008,L006200,2024-03-01,Early,SMS,8,No Response,TRUE,3984.42,2024-03-18
COL006200009,L006200,2024-06-10,Mid,Phone Call,9,Promise Made,FALSE,,
COL006200010,L006200,2024-07-04,Mid,Phone Call,10,No Response,FALSE,,
COL006200011,L006200,2024-07-28,Early,SMS,11,Escalated,FALSE,,
COL006200012,L006200,2024-08-28,Early,SMS,12,Promise Made,TRUE,3984.42,2024-09-12
COL006200013,L006200,2024-10-10,Early,SMS,13,No Response,FALSE,,
COL006200014,L006200,2025-01-02,Mid,Phone Call,14,No Response,FALSE,,
COL006200015,L006200,2025-03-07,Legal,Legal Action,15,No Response,TRUE,3984.42,2025-03-22
COL006200016,L006200,2025-04-11,Early,SMS,1,No Response,TRUE,1777.21,2025-04-16
COL006200017,L006200,2025-05-08,Legal,Legal Action,2,Escalated,FALSE,,
COL006201001,L006201,2022-12-08,Early,SMS,1,Escalated,FALSE,,
COL006201002,L006201,2023-01-04,Early,SMS,2,Contacted,FALSE,,
COL006201003,L006201,2023-05-12,Mid,Phone Call,3,Escalated,FALSE,,
COL006201004,L006201,2023-06-03,Mid,Phone Call,4,No Response,TRUE,15207.04,2023-06-19
COL006201005,L006201,2023-07-07,Early,SMS,5,Contacted,FALSE,,
COL006201006,L006201,2023-09-07,Early,SMS,6,Promise Made,FALSE,,
COL006201007,L006201,2023-10-05,Legal,Legal Action,7,Escalated,TRUE,15207.04,2023-10-23
COL006202001,L006202,2024-05-08,Early,SMS,1,Contacted,TRUE,2775.23,2024-05-20
COL006203001,L006203,2022-12-12,Early,SMS,1,No Response,TRUE,1422.55,2022-12-21
COL006203002,L006203,2022-12-30,Legal,Legal Action,2,Escalated,TRUE,1422.55,2023-01-15
COL006204001,L006204,2023-03-08,Early,SMS,1,Promise Made,TRUE,1193.53,2023-03-23
COL006204002,L006204,2024-03-01,Early,SMS,2,Promise Made,FALSE,,
COL006205001,L006205,2024-05-02,Early,SMS,1,Promise Made,FALSE,,
COL006205002,L006205,2024-11-10,Early,SMS,2,Escalated,FALSE,,
COL006206001,L006206,2022-12-08,Early,SMS,1,Escalated,FALSE,,
COL006206002,L006206,2023-05-07,Early,SMS,2,Contacted,FALSE,,
COL006206003,L006206,2023-06-09,Early,SMS,3,Promise Made,FALSE,,
COL006207001,L006207,2023-06-08,Legal,Legal Action,1,Contacted,FALSE,,
COL006207002,L006207,2023-07-10,Early,SMS,2,Contacted,FALSE,,
COL006207003,L006207,2023-10-05,Early,SMS,3,Escalated,TRUE,1017.74,2023-10-18
COL006208001,L006208,2023-07-05,Early,SMS,1,Escalated,FALSE,,
COL006208002,L006208,2023-09-03,Legal,Legal Action,2,No Response,FALSE,,
COL006209001,L006209,2023-06-03,Early,SMS,1,Promise Made,FALSE,,
COL006209002,L006209,2023-12-10,Early,SMS,2,Contacted,FALSE,,
COL006209003,L006209,2025-02-02,Early,SMS,3,Contacted,FALSE,,
COL006209004,L006209,2025-03-07,Early,SMS,4,Promise Made,FALSE,,
COL006210001,L006210,2022-11-14,Early,SMS,1,Contacted,FALSE,,
COL006210002,L006210,2022-12-12,Mid,Phone Call,2,No Response,FALSE,,
COL006210003,L006210,2023-01-01,Legal,Legal Action,3,Promise Made,FALSE,,
COL006211001,L006211,2023-07-07,Early,SMS,1,Escalated,FALSE,,
COL006211002,L006211,2023-10-06,Early,SMS,2,No Response,FALSE,,
COL006212001,L006212,2022-12-14,Early,SMS,1,Contacted,TRUE,2706.21,2022-12-25
COL006212002,L006212,2023-08-08,Early,SMS,2,Escalated,FALSE,,
COL006212003,L006212,2023-08-31,Early,SMS,3,Contacted,TRUE,2706.21,2023-09-22
COL006212004,L006212,2024-07-15,Early,SMS,4,Escalated,FALSE,,
COL006212005,L006212,2024-09-09,Early,SMS,5,Promise Made,TRUE,2706.21,2024-09-23
COL006212006,L006212,2025-02-06,Legal,Legal Action,6,Contacted,FALSE,,
COL006213001,L006213,2024-02-12,Early,SMS,1,Escalated,TRUE,7430.57,2024-02-16
COL006213002,L006213,2024-08-07,Early,SMS,2,Escalated,FALSE,,
COL006214001,L006214,2023-02-04,Early,SMS,1,Promise Made,FALSE,,
COL006214002,L006214,2024-11-10,Early,SMS,2,No Response,FALSE,,
COL006215001,L006215,2022-10-31,Early,SMS,1,No Response,FALSE,,
COL006215002,L006215,2022-12-31,Early,SMS,2,Escalated,FALSE,,
COL006215003,L006215,2023-03-05,Early,SMS,3,No Response,TRUE,2180.6,2023-03-20
COL006215004,L006215,2023-04-08,Mid,Phone Call,4,Escalated,FALSE,,
COL006215005,L006215,2023-06-11,Legal,Legal Action,5,Contacted,FALSE,,
COL006215006,L006215,2023-07-13,Early,SMS,6,No Response,TRUE,2180.6,2023-07-23
COL006215007,L006215,2023-09-05,Early,SMS,7,No Response,FALSE,,
COL006215008,L006215,2023-12-09,Early,SMS,8,Contacted,FALSE,,
COL006215009,L006215,2024-01-07,Early,SMS,9,Escalated,FALSE,,
COL006215010,L006215,2024-03-14,Mid,Phone Call,10,Escalated,FALSE,,
COL006215011,L006215,2024-10-13,Early,SMS,11,Escalated,FALSE,,
COL006215012,L006215,2025-05-07,Early,SMS,12,Contacted,FALSE,,
COL006215013,L006215,2025-07-08,Mid,Phone Call,13,Promise Made,FALSE,,
COL006216001,L006216,2023-02-09,Early,SMS,1,Promise Made,FALSE,,
COL006216002,L006216,2024-01-05,Early,SMS,2,Contacted,FALSE,,
COL006217001,L006217,2022-12-13,Legal,Legal Action,1,Contacted,TRUE,2203.4,2022-12-19
COL006217002,L006217,2023-06-04,Early,SMS,2,Escalated,FALSE,,
COL006217003,L006217,2024-05-15,Early,SMS,3,Promise Made,FALSE,,
COL006218001,L006218,2023-05-09,Early,SMS,1,No Response,TRUE,2781.79,2023-05-25
COL006218002,L006218,2023-11-04,Early,SMS,2,No Response,FALSE,,
COL006218003,L006218,2023-12-07,Early,SMS,3,Promise Made,FALSE,,
COL006218004,L006218,2024-05-02,Early,SMS,4,Promise Made,FALSE,,
COL006219001,L006219,2023-10-12,Early,SMS,1,Promise Made,TRUE,2757.11,2023-10-24
COL006220001,L006220,2022-12-06,Early,SMS,1,Escalated,TRUE,6984.85,2022-12-25
COL006220002,L006220,2023-06-13,Mid,Phone Call,2,Promise Made,TRUE,6984.85,2023-06-17
COL006220003,L006220,2023-07-16,Mid,Phone Call,3,Promise Made,TRUE,6984.85,2023-07-18
COL006220004,L006220,2023-12-04,Legal,Legal Action,4,Escalated,FALSE,,
COL006220005,L006220,2024-01-11,Early,SMS,5,No Response,TRUE,6984.85,2024-01-21
COL006220006,L006220,2024-03-10,Early,SMS,6,Escalated,FALSE,,
COL006220007,L006220,2024-04-10,Mid,Phone Call,7,Contacted,FALSE,,
COL006220008,L006220,2024-05-07,Mid,Phone Call,8,Promise Made,FALSE,,
COL006220009,L006220,2024-07-15,Early,SMS,9,Escalated,FALSE,,
COL006220010,L006220,2024-08-04,Early,SMS,10,Promise Made,FALSE,,
COL006220011,L006220,2024-10-03,Mid,Phone Call,11,Contacted,FALSE,,
COL006220012,L006220,2024-11-09,Mid,Phone Call,12,Contacted,TRUE,6984.85,2024-11-22
COL006220013,L006220,2024-12-13,Early,SMS,13,Contacted,FALSE,,
COL006220014,L006220,2025-01-06,Mid,Phone Call,14,Promise Made,FALSE,,
COL006221001,L006221,2022-12-06,Early,SMS,1,Escalated,FALSE,,
COL006221002,L006221,2023-05-13,Early,SMS,2,Promise Made,FALSE,,
COL006222001,L006222,2023-01-10,Legal,Legal Action,1,Contacted,FALSE,,
COL006223001,L006223,2023-10-07,Early,SMS,1,Escalated,FALSE,,
COL006223002,L006223,2025-04-08,Legal,Legal Action,2,Promise Made,TRUE,1417.14,2025-04-20
COL006224001,L006224,2022-11-04,Legal,Legal Action,1,Contacted,FALSE,,
COL006224002,L006224,2024-01-15,Early,SMS,1,Escalated,FALSE,,
COL006224003,L006224,2024-02-15,Early,SMS,2,Escalated,FALSE,,
COL006224004,L006224,2024-07-09,Early,SMS,3,Contacted,FALSE,,
COL006225001,L006225,2024-05-16,Early,SMS,1,Escalated,FALSE,,
COL006225002,L006225,2024-07-13,Legal,Legal Action,2,Contacted,FALSE,,
COL006226001,L006226,2022-11-09,Early,SMS,1,No Response,FALSE,,
COL006226002,L006226,2023-01-08,Early,SMS,2,No Response,TRUE,8015.19,2023-01-19
COL006226003,L006226,2023-05-15,Early,SMS,3,Escalated,FALSE,,
COL006226004,L006226,2023-07-14,Early,SMS,4,No Response,FALSE,,
COL006226005,L006226,2023-08-13,Early,SMS,5,Promise Made,TRUE,8015.19,2023-08-22
COL006227001,L006227,2023-10-10,Early,SMS,1,Contacted,FALSE,,
COL006228001,L006228,2023-06-15,Early,SMS,1,Contacted,FALSE,,
COL006228002,L006228,2024-07-02,Early,SMS,2,Escalated,TRUE,1912.78,2024-07-18
COL006228003,L006228,2024-10-16,Early,SMS,3,Escalated,TRUE,1912.78,2024-10-22
COL006229001,L006229,2024-10-17,Early,SMS,1,Contacted,FALSE,,
COL006230001,L006230,2022-11-11,Early,SMS,1,Escalated,TRUE,3468.8,2022-11-20
COL006230002,L006230,2024-03-06,Early,SMS,2,Contacted,TRUE,3468.8,2024-03-22
COL006230003,L006230,2024-04-15,Early,SMS,3,No Response,TRUE,3468.8,2024-04-26
COL006230004,L006230,2025-11-10,Early,SMS,4,Escalated,FALSE,,
COL006231001,L006231,2023-02-16,Early,SMS,1,Escalated,TRUE,5423.07,2023-02-21
COL006232001,L006232,2023-02-08,Early,SMS,1,No Response,FALSE,,
COL006232002,L006232,2023-04-11,Early,SMS,2,Contacted,FALSE,,
COL006232003,L006232,2023-10-04,Legal,Legal Action,3,Promise Made,TRUE,7654.19,2023-10-23
COL006232004,L006232,2024-02-09,Early,SMS,1,No Response,FALSE,,
COL006232005,L006232,2024-06-06,Early,SMS,2,Escalated,FALSE,,
COL006233001,L006233,2023-04-07,Early,SMS,1,Contacted,FALSE,,
COL006234001,L006234,2023-02-06,Early,SMS,1,Contacted,FALSE,,
COL006234002,L006234,2023-03-06,Early,SMS,2,Promise Made,FALSE,,
COL006234003,L006234,2024-04-11,Early,SMS,3,Contacted,FALSE,,
COL006234004,L006234,2024-10-17,Early,SMS,4,No Response,TRUE,9438.01,2024-10-21
COL006234005,L006234,2025-02-05,Early,SMS,5,Escalated,FALSE,,
COL006235001,L006235,2022-12-09,Early,SMS,1,Contacted,FALSE,,
COL006235002,L006235,2023-02-15,Legal,Legal Action,2,Contacted,FALSE,,
COL006236001,L006236,2023-04-08,Early,SMS,1,No Response,FALSE,,
COL006236002,L006236,2024-04-14,Early,SMS,2,Escalated,FALSE,,
COL006236003,L006236,2024-06-11,Early,SMS,3,Escalated,FALSE,,
COL006237001,L006237,2023-02-03,Early,SMS,1,Escalated,TRUE,5638.58,2023-02-26
COL006237002,L006237,2023-12-14,Early,SMS,2,Escalated,FALSE,,
COL006238001,L006238,2022-11-09,Early,SMS,1,Contacted,FALSE,,
COL006238002,L006238,2023-02-12,Early,SMS,2,No Response,TRUE,8072.52,2023-02-19
COL006238003,L006238,2023-07-07,Mid,Phone Call,3,No Response,FALSE,,
COL006238004,L006238,2023-08-05,Early,SMS,4,Contacted,FALSE,,
COL006238005,L006238,2023-09-10,Early,SMS,5,Escalated,FALSE,,
COL006238006,L006238,2023-11-15,Legal,Legal Action,6,Promise Made,TRUE,8072.52,2023-11-21
COL006238007,L006238,2024-09-13,Early,SMS,1,Contacted,FALSE,,
COL006238008,L006238,2024-12-08,Early,SMS,2,Promise Made,FALSE,,
COL006238009,L006238,2025-06-14,Legal,Legal Action,3,Promise Made,FALSE,,
COL006238010,L006238,2025-10-11,Early,SMS,4,Contacted,FALSE,,
COL006239001,L006239,2022-11-03,Early,SMS,1,Contacted,FALSE,,
COL006239002,L006239,2024-03-06,Early,SMS,2,Contacted,FALSE,,
COL006239003,L006239,2024-08-03,Early,SMS,3,Contacted,FALSE,,
COL006240001,L006240,2022-11-17,Early,SMS,1,Contacted,FALSE,,
COL006240002,L006240,2023-01-15,Legal,Legal Action,2,Promise Made,FALSE,,
COL006241001,L006241,2022-12-14,Early,SMS,1,Promise Made,TRUE,4754.85,2022-12-19
COL006241002,L006241,2025-01-10,Early,SMS,2,Escalated,FALSE,,
COL006241003,L006241,2026-02-10,Early,SMS,3,Escalated,FALSE,,
COL006242001,L006242,2023-06-08,Early,SMS,1,Promise Made,FALSE,,
COL006242002,L006242,2024-05-14,Early,SMS,2,Escalated,TRUE,1495.14,2024-05-24
COL006244001,L006244,2022-11-14,Early,SMS,1,Contacted,FALSE,,
COL006244002,L006244,2022-12-10,Early,SMS,2,Contacted,FALSE,,
COL006244003,L006244,2023-02-04,Legal,Legal Action,3,Contacted,FALSE,,
COL006244004,L006244,2023-04-16,Early,SMS,4,Escalated,FALSE,,
COL006244005,L006244,2023-07-17,Early,SMS,5,Escalated,TRUE,5343.85,2023-07-22
COL006244006,L006244,2023-08-03,Mid,Phone Call,6,No Response,FALSE,,
COL006244007,L006244,2023-09-16,Early,SMS,7,No Response,FALSE,,
COL006244008,L006244,2024-02-05,Legal,Legal Action,8,No Response,FALSE,,
COL006245001,L006245,2024-05-17,Early,SMS,1,No Response,TRUE,3918.36,2024-05-22
COL006245002,L006245,2024-10-18,Early,SMS,2,Contacted,TRUE,3918.36,2024-10-27
COL006247001,L006247,2023-02-11,Early,SMS,1,Contacted,FALSE,,
COL006247002,L006247,2024-09-15,Early,SMS,2,Contacted,TRUE,1346.03,2024-09-20
COL006248001,L006248,2023-02-10,Mid,Phone Call,1,Promise Made,FALSE,,
COL006248002,L006248,2023-07-12,Early,SMS,2,Promise Made,FALSE,,
COL006248003,L006248,2023-09-04,Legal,Legal Action,3,No Response,TRUE,1916.85,2023-09-22
COL006249001,L006249,2024-03-13,Early,SMS,1,Promise Made,FALSE,,
COL006250001,L006250,2023-05-07,Early,SMS,1,Contacted,FALSE,,
COL006251001,L006251,2023-07-10,Early,SMS,1,No Response,FALSE,,
COL006252001,L006252,2023-09-14,Early,SMS,1,Escalated,FALSE,,
COL006252002,L006252,2025-08-12,Early,SMS,2,Escalated,FALSE,,
COL006252003,L006252,2026-01-16,Early,SMS,3,Escalated,TRUE,1992.37,2026-01-20
COL006252004,L006252,2026-04-04,Early,SMS,4,Escalated,FALSE,,
COL006253001,L006253,2024-03-13,Early,SMS,1,No Response,FALSE,,
COL006254001,L006254,2023-01-08,Early,SMS,1,Promise Made,FALSE,,
COL006254002,L006254,2023-09-13,Early,SMS,2,Escalated,FALSE,,
COL006254003,L006254,2024-06-06,Early,SMS,3,Escalated,FALSE,,
COL006254004,L006254,2024-10-17,Early,SMS,4,No Response,FALSE,,
COL006254005,L006254,2025-09-07,Early,SMS,5,Contacted,FALSE,,
COL006255001,L006255,2023-03-17,Early,SMS,1,Escalated,FALSE,,
COL006255002,L006255,2023-07-19,Early,SMS,2,Contacted,FALSE,,
COL006255003,L006255,2024-07-14,Early,SMS,3,Escalated,FALSE,,
COL006255004,L006255,2024-11-16,Early,SMS,4,No Response,FALSE,,
COL006256001,L006256,2022-12-16,Early,SMS,1,Escalated,FALSE,,
COL006256002,L006256,2023-03-17,Early,SMS,2,Escalated,TRUE,2107.64,2023-03-24
COL006256003,L006256,2023-08-11,Early,SMS,3,Contacted,FALSE,,
COL006256004,L006256,2023-11-06,Early,SMS,4,Contacted,TRUE,2107.64,2023-11-24
COL006256005,L006256,2024-03-13,Early,SMS,5,Contacted,FALSE,,
COL006256006,L006256,2024-06-16,Early,SMS,6,Escalated,TRUE,2107.64,2024-06-27
COL006257001,L006257,2024-12-08,Early,SMS,1,No Response,TRUE,3742.35,2024-12-25
COL006258001,L006258,2023-02-15,Early,SMS,1,No Response,FALSE,,
COL006258002,L006258,2023-04-08,Early,SMS,2,Promise Made,TRUE,4625.7,2023-04-22
COL006258003,L006258,2023-05-15,Early,SMS,3,No Response,FALSE,,
COL006258004,L006258,2023-08-05,Early,SMS,4,Escalated,FALSE,,
COL006259001,L006259,2022-11-18,Legal,Legal Action,1,Escalated,TRUE,6477.46,2022-11-22
COL006260001,L006260,2023-01-09,Early,SMS,1,Promise Made,FALSE,,
COL006260002,L006260,2025-03-07,Early,SMS,2,Contacted,FALSE,,
COL006261001,L006261,2023-05-07,Early,SMS,1,No Response,FALSE,,
COL006261002,L006261,2023-12-07,Early,SMS,2,Promise Made,FALSE,,
COL006261003,L006261,2024-11-12,Early,SMS,3,No Response,FALSE,,
COL006261004,L006261,2025-03-10,Early,SMS,4,Promise Made,FALSE,,
COL006262001,L006262,2024-03-11,Early,SMS,1,Escalated,FALSE,,
COL006262002,L006262,2024-12-14,Early,SMS,2,Contacted,FALSE,,
COL006263001,L006263,2022-11-12,Early,SMS,1,Escalated,FALSE,,
COL006263002,L006263,2022-12-14,Mid,Phone Call,2,No Response,FALSE,,
COL006263003,L006263,2023-03-07,Early,SMS,3,Escalated,FALSE,,
COL006263004,L006263,2023-06-10,Mid,Phone Call,4,Contacted,FALSE,,
COL006263005,L006263,2023-07-14,Early,SMS,5,Escalated,FALSE,,
COL006263006,L006263,2023-12-13,Mid,Phone Call,6,Escalated,FALSE,,
COL006263007,L006263,2024-02-16,Mid,Phone Call,7,No Response,FALSE,,
COL006263008,L006263,2024-03-20,Early,SMS,8,Promise Made,TRUE,2363.9,2024-03-26
COL006263009,L006263,2024-04-07,Early,SMS,9,Contacted,FALSE,,
COL006263010,L006263,2024-08-07,Early,SMS,10,Promise Made,TRUE,2363.9,2024-08-20
COL006263011,L006263,2024-10-08,Early,SMS,11,No Response,TRUE,2363.9,2024-10-20
COL006263012,L006263,2024-12-07,Early,SMS,12,Contacted,FALSE,,
COL006264001,L006264,2023-09-08,Early,SMS,1,Contacted,FALSE,,
COL006264002,L006264,2023-10-19,Early,SMS,2,Promise Made,FALSE,,
COL006264003,L006264,2024-09-18,Early,SMS,3,No Response,TRUE,10766.95,2024-09-19
COL006264004,L006264,2025-11-08,Early,SMS,4,No Response,FALSE,,
COL006265001,L006265,2023-01-15,Early,SMS,1,Contacted,TRUE,5012.08,2023-01-23
COL006265002,L006265,2023-02-06,Early,SMS,2,Contacted,FALSE,,
COL006265003,L006265,2023-04-06,Legal,Legal Action,3,Escalated,FALSE,,
COL006266001,L006266,2022-11-08,Early,SMS,1,Promise Made,FALSE,,
COL006266002,L006266,2022-12-13,Early,SMS,2,Escalated,FALSE,,
COL006266003,L006266,2023-04-15,Early,SMS,3,Promise Made,TRUE,5338.1,2023-04-24
COL006266004,L006266,2023-05-11,Early,SMS,4,Promise Made,FALSE,,
COL006266005,L006266,2024-02-17,Legal,Legal Action,5,Escalated,FALSE,,
COL006267001,L006267,2023-02-07,Early,SMS,1,Promise Made,FALSE,,
COL006268001,L006268,2023-02-16,Legal,Legal Action,1,Contacted,TRUE,12477.35,2023-02-21
