loan_id,application_id,customer_id,product_type,funded_amount,term_months,interest_rate,issue_date,maturity_date,purpose,risk_grade,original_dti,original_term_months,original_installment,secured,collateral_value,collateral_type,current_status,default_flag,default_date,write_off_flag,write_off_date,write_off_amount,restructuring_flag,restructuring_date,restructuring_count,settlement_flag,settlement_date,settlement_amount,settlement_discount,current_term_months,current_installment,total_fee_income
L007688,APP0001369,C009438,Personal Loan,49300,24,0.2653,2023-02-03,2025-02-03,General Purpose,B,0.26,24,2669.21,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,2669.21,213.52
L007689,APP0019120,C007442,Consumer Loan,46400,11,0.3237,2023-02-03,2024-01-03,Furniture,B,0.4,11,4931.14,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,4931.14,98.62
L007690,APP0021528,C006921,Consumer Loan,133700,20,0.2848,2023-02-03,2024-10-03,Furniture,B,0.45,20,8474.19,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2024-07-13,1,FALSE,,,,29,2347.12,263.36
L007691,APP0022586,C010864,Personal Loan,36400,24,0.2948,2023-02-03,2025-02-03,Home Improvement,C,0.49,24,2025.5,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,2025.5,121.53
L007692,APP0026713,C010147,Consumer Loan,116700,31,0.3143,2023-02-03,2025-09-03,Electronics,B,0.15,31,5543.88,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,5543.88,221.76
L007693,APP0029328,C005287,Consumer Loan,97000,22,0.2863,2023-02-03,2024-12-03,Electronics,B,0.18,22,5718.2,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,22,5718.2,686.17
L007694,APP0030958,C004337,Consumer Loan,127600,17,0.2956,2023-02-03,2024-07-03,Furniture,C,0.29,17,9277.61,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,9277.61,0
L007695,APP0031303,C005894,Personal Loan,58700,33,0.3007,2023-02-03,2025-11-03,General Purpose,C,0.06,33,2635.46,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,2635.46,52.71
L007696,APP0041798,C007162,Personal Loan,27200,18,0.3074,2023-02-03,2024-08-03,Medical,A,0.11,18,1905.12,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2024-01-13,1,FALSE,,,,29,845.25,258.14
L007697,APP0064357,C008088,Personal Loan,179000,44,0.3035,2023-02-03,2026-10-03,Home Improvement,C,0.42,44,6789.52,FALSE,,,Written Off,TRUE,2024-05-08,TRUE,2024-06-02,145135.71,FALSE,,0,FALSE,,,,44,6789.52,543.16
L007698,APP0075036,C000115,Consumer Loan,24600,35,0.273,2023-02-03,2026-01-03,General Purpose,B,0.04,35,1026.99,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,1026.99,61.62
L007699,APP0042013,C001536,Personal Loan,59600,44,0.3065,2023-02-04,2026-10-04,General Purpose,A,0.06,44,2270.88,FALSE,,,Written Off,TRUE,2023-12-09,TRUE,2024-01-03,53463.17,FALSE,,0,FALSE,,,,44,2270.88,181.68
L007700,APP0048774,C007985,Consumer Loan,38500,31,0.2899,2023-02-04,2025-09-04,Electronics,B,0.42,31,1778.76,FALSE,,,Written Off,TRUE,2024-01-09,TRUE,2024-02-03,29730.03,FALSE,,0,FALSE,,,,31,1778.76,106.74
L007701,APP0050997,C006394,Consumer Loan,70100,25,0.3095,2023-02-04,2025-03-04,Electronics,C,0.46,25,3839.28,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-07-19,54800.5,0.11,25,3839.28,153.58
L007702,APP0053734,C008048,Personal Loan,26400,20,0.286,2023-02-04,2024-10-04,Education,A,0.33,20,1674.88,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,1674.88,67
L007703,APP0054246,C004249,Consumer Loan,21200,12,0.3275,2023-02-04,2024-02-04,Appliances,A,0.32,12,2095.51,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,2095.51,41.91
L007704,APP0054457,C009279,Personal Loan,37300,41,0.2883,2023-02-04,2026-07-04,Home Improvement,B,0.3,41,1440.27,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,41,1440.27,115.24
L007705,APP0064810,C004268,Consumer Loan,75200,19,0.3156,2023-02-04,2024-09-04,Appliances,B,0.38,19,5079.56,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2024-01-14,1,FALSE,,,,35,2054.37,142.68
L007706,APP0071984,C004250,Consumer Loan,66400,26,0.2833,2023-02-04,2025-04-04,General Purpose,C,0.46,26,3446.44,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,3446.44,0
L007707,APP0073045,C008325,Personal Loan,256900,22,0.3043,2023-02-04,2024-12-04,Education,B,0.46,22,15379.58,FALSE,,,Settled,FALSE,,FALSE,,,TRUE,2023-04-14,1,TRUE,2025-04-19,102533.96,0.16,40,9870.45,702.41
L007708,APP0002325,C010871,Personal Loan,289000,25,0.2977,2023-02-05,2025-03-05,Education,B,0.4,25,15651.37,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,15651.37,939.09
L007709,APP0005874,C008636,Personal Loan,224800,42,0.2719,2023-02-05,2026-08-05,Travel,C,0.27,42,8353.25,FALSE,,,Delinquent,FALSE,,FALSE,,,TRUE,2023-03-15,1,FALSE,,,,57,7022.18,1809.12
L007710,APP0011104,C006483,Personal Loan,51100,23,0.2889,2023-02-05,2025-01-05,Medical,B,0.13,23,2919.31,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,2919.31,233.56
L007711,APP0017539,C007746,Personal Loan,287200,28,0.3059,2023-02-05,2025-06-05,Home Improvement,B,0.49,28,14474.43,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,14474.43,578.98
L007712,APP0029759,C002380,Consumer Loan,21700,23,0.3264,2023-02-05,2025-01-05,General Purpose,A,0.2,23,1281.54,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,1281.54,51.26
L007713,APP0035080,C007520,Personal Loan,35500,43,0.3049,2023-02-05,2026-09-05,Education,B,0.36,43,1366.59,FALSE,,,Written Off,TRUE,2024-05-10,TRUE,2024-06-04,28510.73,FALSE,,0,FALSE,,,,43,1366.59,245.97
L007714,APP0035498,C005866,Personal Loan,203800,18,0.3084,2023-02-05,2024-08-05,General Purpose,B,0.37,18,14284.6,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,14284.6,571.38
L007715,APP0036332,C001272,Personal Loan,67100,38,0.3035,2023-02-05,2026-04-05,Home Improvement,B,0.49,38,2768.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,2768.82,110.76
L007716,APP0074098,C003930,Personal Loan,56100,19,0.2657,2023-02-05,2024-09-05,Education,B,0.38,19,3649.22,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,3649.22,218.95
L007717,APP0003478,C007561,Consumer Loan,81000,32,0.3279,2023-02-06,2025-10-06,Appliances,C,0.31,32,3829.51,FALSE,,,Written Off,TRUE,2023-09-11,TRUE,2023-10-06,72545.4,FALSE,,0,FALSE,,,,32,3829.51,306.36
L007718,APP0003569,C005515,Consumer Loan,124300,34,0.2847,2023-02-06,2025-12-06,Appliances,A,0.16,34,5367.47,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,5367.47,429.4
L007719,APP0013560,C006379,Personal Loan,61300,27,0.3024,2023-02-06,2025-05-06,Medical,B,0.45,27,3157.1,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,3157.1,252.56
L007720,APP0013668,C004215,Consumer Loan,39600,7,0.3036,2023-02-06,2023-09-06,Furniture,A,0.06,7,6243.94,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,7,6243.94,124.88
L007721,APP0018920,C003254,Consumer Loan,57200,20,0.2767,2023-02-06,2024-10-06,General Purpose,A,0.27,20,3602.26,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,3602.26,72.05
L007722,APP0022457,C010286,Auto Loan,321300,50,0.2592,2023-02-06,2027-04-06,Used Vehicle Purchase,B,0.49,50,10571.7,TRUE,422763.16,Vehicle,Written Off,TRUE,2023-07-11,TRUE,2023-08-05,312912.04,FALSE,,0,FALSE,,,,50,10571.7,211.43
L007723,APP0025432,C006314,Consumer Loan,33500,21,0.3278,2023-02-06,2024-11-06,Electronics,B,0.13,21,2117.41,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2024-09-21,4608.91,0.23,21,2117.41,169.4
L007724,APP0038075,C002871,Personal Loan,47200,10,0.3022,2023-02-06,2023-12-06,Education,B,0.39,10,5398.12,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-04-21,31838.47,0.26,10,5398.12,0
L007725,APP0041252,C002386,Consumer Loan,27900,33,0.2808,2023-02-06,2025-11-06,Appliances,B,0.05,33,1222.87,FALSE,,,Written Off,TRUE,2024-04-11,TRUE,2024-05-06,21029.49,TRUE,2023-08-16,1,FALSE,,,,39,1063.92,112.76
L007726,APP0060410,C006408,Personal Loan,203000,42,0.2845,2023-02-06,2026-08-06,Medical,A,0.21,42,7685.27,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,42,7685.27,614.84
L007727,APP0000206,C008149,Consumer Loan,50700,17,0.2759,2023-02-07,2024-07-07,Appliances,A,0.13,17,3636.79,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,3636.79,0
L007728,APP0001114,C002949,Consumer Loan,112300,35,0.3157,2023-02-07,2026-01-07,Electronics,A,0.07,35,4948.56,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,35,4948.56,197.94
L007729,APP0006493,C002381,Personal Loan,125300,23,0.2901,2023-02-07,2025-01-07,Home Improvement,A,0.14,23,7165.97,FALSE,,,Written Off,TRUE,2024-11-12,TRUE,2024-12-07,20994.49,FALSE,,0,FALSE,,,,23,7165.97,1863.16
L007730,APP0012128,C005122,Personal Loan,258400,38,0.2663,2023-02-07,2026-04-07,General Purpose,B,0.43,38,10136.36,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,38,10136.36,1013.65
L007731,APP0017698,C000755,Small Business Loan,72500,48,0.2461,2023-02-07,2027-02-07,Business Expansion,B,0.05,48,2388.15,TRUE,89506.17,Business Asset / Property,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,2388.15,47.76
L007732,APP0022190,C000075,Personal Loan,258800,48,0.3086,2023-02-07,2027-02-07,Travel,B,0.23,48,9448.24,FALSE,,,Written Off,TRUE,2025-04-12,TRUE,2025-05-07,166694.18,FALSE,,0,FALSE,,,,48,9448.24,377.92
L007733,APP0042288,C003436,Consumer Loan,80200,20,0.3238,2023-02-07,2024-10-07,Appliances,B,0.35,20,5241.48,FALSE,,,Written Off,TRUE,2024-07-12,TRUE,2024-08-06,20153.86,TRUE,2024-06-17,1,FALSE,,,,38,1194.46,943.47
L007734,APP0044460,C000621,Consumer Loan,58100,25,0.3286,2023-02-07,2025-03-07,Appliances,B,0.35,25,3240.03,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,3240.03,129.6
L007735,APP0049093,C010558,Personal Loan,80300,40,0.3062,2023-02-07,2026-06-07,Home Improvement,B,0.49,40,3226.75,FALSE,,,Written Off,TRUE,2023-07-12,TRUE,2023-08-06,77329.66,FALSE,,0,FALSE,,,,40,3226.75,129.08
L007736,APP0049232,C001854,Personal Loan,275700,39,0.2855,2023-02-07,2026-05-07,Education,B,0.39,39,10927.04,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,39,10927.04,655.62
L007737,APP0054477,C001756,Personal Loan,102000,34,0.2727,2023-02-07,2025-12-07,Home Improvement,B,0.19,34,4339.1,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2025-12-17,1,FALSE,,,,44,0,1388.48
L007738,APP0004137,C006531,Consumer Loan,134700,21,0.2864,2023-02-08,2024-11-08,Appliances,B,0.3,21,8230.11,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,8230.11,493.8
L007739,APP0006805,C007560,Consumer Loan,68600,20,0.311,2023-02-08,2024-10-08,Appliances,B,0.27,20,4438.69,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,4438.69,355.08
L007740,APP0011364,C003420,Personal Loan,93100,6,0.293,2023-02-08,2023-08-08,General Purpose,A,0.35,6,16869.34,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,6,16869.34,0
L007741,APP0019435,C002969,Consumer Loan,93300,18,0.3195,2023-02-08,2024-08-08,Furniture,A,0.13,18,6591.64,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,6591.64,0
L007742,APP0031820,C000145,Personal Loan,190400,13,0.3062,2023-02-08,2024-03-08,Travel,B,0.43,13,17393.8,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,17393.8,1043.64
L007743,APP0049300,C004565,Personal Loan,217800,17,0.254,2023-02-08,2024-07-08,Medical,A,0.37,17,15388.44,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,15388.44,307.77
L007744,APP0054747,C009117,Consumer Loan,39400,32,0.281,2023-02-08,2025-10-08,Furniture,B,0.38,32,1763.35,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,1763.35,211.62
L007745,APP0060251,C000892,Consumer Loan,86000,31,0.284,2023-02-08,2025-09-08,General Purpose,B,0.48,31,3946.48,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2023-07-18,1,FALSE,,,,48,2835.18,170.1
L007746,APP0071511,C000735,Consumer Loan,12400,11,0.2947,2023-02-08,2024-01-08,Appliances,B,0.31,11,1300.08,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,1300.08,0
L007747,APP0075210,C003358,Personal Loan,73600,42,0.295,2023-02-08,2026-08-08,Travel,B,0.24,42,2829.69,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2023-09-18,1,FALSE,,,,58,2281.38,367.07
L007748,APP0000278,C003022,Small Business Loan,80900,17,0.2557,2023-02-09,2024-07-09,Equipment Purchase,B,0.21,17,5722.65,TRUE,96309.52,Business Asset / Property,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,5722.65,228.9
L007749,APP0005711,C000762,Personal Loan,35900,46,0.266,2023-02-09,2026-12-09,Travel,A,0.12,46,1252.72,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2024-11-24,19441.59,0.21,46,1252.72,25.05
L007750,APP0013122,C003858,Consumer Loan,63900,29,0.285,2023-02-09,2025-07-09,Furniture,C,0.43,29,3073.75,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,29,3073.75,61.48
L007751,APP0019186,C004362,Consumer Loan,35000,27,0.3,2023-02-09,2025-05-09,Appliances,A,0.04,27,1798.19,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,1798.19,71.92
L007752,APP0019654,C005350,Consumer Loan,33500,31,0.3103,2023-02-09,2025-09-09,Appliances,B,0.14,31,1584.23,FALSE,,,Written Off,TRUE,2023-05-14,TRUE,2023-06-08,32874.12,FALSE,,0,FALSE,,,,31,1584.23,0
L007753,APP0037571,C006430,Consumer Loan,118500,21,0.3093,2023-02-09,2024-11-09,Furniture,B,0.42,21,7377.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,7377.82,295.12
L007754,APP0042952,C004220,Consumer Loan,84900,27,0.3223,2023-02-09,2025-05-09,Electronics,C,0.5,27,4461.46,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,4461.46,356.92
L007755,APP0073442,C002319,Consumer Loan,112600,31,0.2904,2023-02-09,2025-09-09,Appliances,B,0.3,31,5205.3,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,5205.3,208.22
L007756,APP0011483,C004064,Personal Loan,249200,43,0.2867,2023-02-10,2026-09-10,General Purpose,B,0.26,43,9336.48,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,43,9336.48,560.19
L007757,APP0014124,C008172,Auto Loan,158200,18,0.2416,2023-02-10,2024-08-10,Used Vehicle Purchase,B,0.29,18,10564.65,TRUE,208157.89,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,18,10564.65,422.58
L007758,APP0014607,C004986,Consumer Loan,10100,34,0.2881,2023-02-10,2025-12-10,Appliances,B,0.5,34,437.98,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,437.98,17.52
L007759,APP0020719,C006982,Consumer Loan,140400,30,0.3034,2023-02-10,2025-08-10,General Purpose,B,0.42,30,6733.35,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,30,6733.35,134.67
L007760,APP0023734,C003386,Personal Loan,154100,11,0.2889,2023-02-10,2024-01-10,General Purpose,C,0.32,11,16112.85,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,11,16112.85,0
L007761,APP0040692,C000866,Consumer Loan,78000,14,0.2651,2023-02-10,2024-04-10,Furniture,B,0.45,14,6538.18,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,14,6538.18,784.56
L007762,APP0063794,C009827,Consumer Loan,16500,19,0.2882,2023-02-10,2024-09-10,Furniture,B,0.07,19,1091.79,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2023-03-20,1,FALSE,,,,36,672.72,40.35
L007763,APP0077390,C002366,Personal Loan,46300,42,0.2795,2023-02-10,2026-08-10,General Purpose,C,0.48,42,1739.95,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,42,1739.95,730.8
L007764,APP0079781,C004391,Personal Loan,28100,44,0.2757,2023-02-10,2026-10-10,General Purpose,B,0.12,44,1021.64,FALSE,,,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,1021.64,81.72
L007765,APP0001194,C008023,Personal Loan,123500,23,0.299,2023-02-11,2025-01-11,Education,A,0.18,23,7119.18,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,TRUE,2023-12-21,1,FALSE,,,,38,3914.45,391.45
L007766,APP0001526,C006079,Personal Loan,63500,31,0.2625,2023-02-11,2025-09-11,Home Improvement,B,0.12,31,2842.32,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,31,2842.32,170.55
L007767,APP0007165,C007172,Auto Loan,223400,26,0.2274,2023-02-11,2025-04-11,Used Vehicle Purchase,B,0.46,26,10961.69,TRUE,253863.64,Vehicle,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,26,10961.69,1315.38
L007768,APP0009476,C000940,Consumer Loan,104400,24,0.2871,2023-02-11,2025-02-11,Appliances,A,0.14,24,5768.2,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,24,5768.2,115.36
L007769,APP0022307,C000855,Personal Loan,66000,41,0.3013,2023-02-11,2026-07-11,Education,A,0.13,41,2596.5,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2024-11-21,1,FALSE,,,,49,2028.11,85.53
L007770,APP0022901,C004021,Personal Loan,156200,10,0.2888,2023-02-11,2023-12-11,Education,B,0.34,10,17761.25,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,10,17761.25,0
L007771,APP0024218,C001974,Personal Loan,21700,13,0.278,2023-02-11,2024-03-11,Education,A,0.17,13,1952.31,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,13,1952.31,39.05
L007772,APP0028325,C008851,Personal Loan,41700,13,0.2896,2023-02-11,2024-03-11,General Purpose,A,0.12,13,3775.38,FALSE,,,Written Off,TRUE,2023-05-16,TRUE,2023-06-10,36966.23,FALSE,,0,FALSE,,,,13,3775.38,0
L007773,APP0029187,C007234,Personal Loan,56400,34,0.3024,2023-02-11,2025-12-11,Medical,C,0.13,34,2489.32,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,2489.32,248.95
L007774,APP0049417,C009362,Personal Loan,122000,44,0.2866,2023-02-11,2026-10-11,Medical,B,0.36,44,4510.34,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-06-26,84068.7,0.28,44,4510.34,90.21
L007775,APP0058402,C002034,Consumer Loan,44800,33,0.2967,2023-02-11,2025-11-11,Electronics,C,0.11,33,2001.74,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2024-01-26,24860.13,0.29,33,2001.74,240.18
L007776,APP0069313,C010732,Personal Loan,104300,45,0.2571,2023-02-11,2026-11-11,Home Improvement,B,0.14,45,3634.84,FALSE,,,Settled,FALSE,,FALSE,,,FALSE,,0,TRUE,2023-04-26,84228.36,0.18,45,3634.84,0
L007777,APP0076606,C008878,Personal Loan,144800,48,0.2859,2023-02-11,2027-02-11,Travel,B,0.45,48,5095.59,FALSE,,,Written Off,TRUE,2024-05-16,TRUE,2024-06-10,120635.57,FALSE,,0,FALSE,,,,48,5095.59,101.91
L007778,APP0008902,C000650,Personal Loan,41300,34,0.3006,2023-02-12,2025-12-12,Medical,B,0.07,34,1818.82,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,34,1818.82,72.76
L007779,APP0014840,C002234,Consumer Loan,48100,19,0.3028,2023-02-12,2024-09-12,Appliances,B,0.49,19,3217.96,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,19,3217.96,257.44
L007780,APP0021273,C001699,Small Business Loan,826400,51,0.2778,2023-02-12,2027-05-12,Working Capital,B,0.42,51,27776.23,TRUE,960930.23,Business Asset / Property,Cured,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,51,27776.23,2777.6
L007781,APP0023697,C009049,Consumer Loan,11100,25,0.2948,2023-02-12,2025-03-12,General Purpose,B,0.06,25,599.48,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,599.48,95.92
L007782,APP0024081,C006354,Consumer Loan,59100,17,0.3198,2023-02-12,2024-07-12,Furniture,B,0.18,17,4368.59,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,17,4368.59,0
L007783,APP0028665,C009134,Consumer Loan,22500,20,0.2882,2023-02-12,2024-10-12,Electronics,B,0.45,20,1429.94,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,20,1429.94,57.2
L007784,APP0035406,C010980,Consumer Loan,116700,27,0.2984,2023-02-12,2025-05-12,Appliances,B,0.36,27,5985.93,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,27,5985.93,359.16
L007785,APP0043494,C010558,Personal Loan,225400,33,0.3035,2023-02-12,2025-11-12,Home Improvement,B,0.45,33,10153.89,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,33,10153.89,812.32
L007786,APP0044661,C009891,Personal Loan,247500,35,0.271,2023-02-12,2026-01-12,Education,B,0.28,35,10306.08,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2024-10-22,1,FALSE,,,,48,6310.22,538.44
L007787,APP0064267,C006528,Consumer Loan,36300,18,0.3157,2023-02-12,2024-08-12,Electronics,B,0.33,18,2557.64,FALSE,,,Written Off,TRUE,2024-03-17,TRUE,2024-04-11,14395.38,FALSE,,0,FALSE,,,,18,2557.64,102.3
L007788,APP0004409,C002754,Personal Loan,248900,32,0.3087,2023-02-13,2025-10-13,Travel,A,0.43,32,11508.21,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,32,11508.21,1380.96
L007789,APP0005972,C005700,Personal Loan,189100,21,0.258,2023-02-13,2024-11-13,Medical,B,0.4,21,11284.89,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,21,11284.89,1805.6
L007790,APP0011615,C002411,Consumer Loan,58900,25,0.2733,2023-02-13,2025-03-13,Electronics,B,0.11,25,3116.06,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,25,3116.06,124.64
L007791,APP0023007,C010507,Personal Loan,228600,48,0.2897,2023-02-13,2027-02-13,Medical,B,0.28,48,8094.59,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,8094.59,323.78
L007792,APP0027935,C000223,Personal Loan,74700,40,0.2908,2023-02-13,2026-06-13,Medical,C,0.45,40,2937.47,FALSE,,,Cured,FALSE,,FALSE,,,TRUE,2023-10-23,1,FALSE,,,,57,2276.46,371.59
L007793,APP0031867,C005328,Personal Loan,141900,23,0.2727,2023-02-13,2025-01-13,General Purpose,A,0.3,23,7990.01,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,23,7990.01,319.6
L007794,APP0046530,C006501,Personal Loan,123000,44,0.2697,2023-02-13,2026-10-13,Home Improvement,A,0.34,44,4430.74,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,44,4430.74,443.05
L007795,APP0049919,C006248,Personal Loan,112500,48,0.2786,2023-02-13,2027-02-13,Travel,B,0.34,48,3911.86,FALSE,,,Current,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,48,3911.86,0
L007796,APP0001599,C010999,Consumer Loan,27100,12,0.3021,2023-02-14,2024-02-14,Furniture,C,0.07,12,2644.7,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,12,2644.7,423.12
L007797,APP0002216,C000447,Personal Loan,275400,36,0.2702,2023-02-14,2026-02-14,Home Improvement,A,0.26,36,11246.22,FALSE,,,Closed - Fully Paid,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,36,11246.22,224.92
L007798,APP0016632,C005395,Consumer Loan,119800,28,0.2886,2023-02-14,2025-06-14,Furniture,C,0.43,28,5929.01,FALSE,,,Delinquent,FALSE,,FALSE,,,FALSE,,0,FALSE,,,,28,5929.01,1897.28
