application_id,customer_id,application_date,assessment_date,approval_date,issue_date,product_type,requested_amount,requested_term_months,application_channel,status,rejection_reason
APP0003901,C008715,2023-05-27,2023-05-29,2023-05-31,2023-05-31,Consumer Loan,117800,33,Online,Approved,
APP0004786,C009003,2023-05-27,2023-05-29,,,Auto Loan,542300,53,Mobile App,Rejected,High DTI
APP0006141,C006897,2023-05-27,2023-05-29,,,Auto Loan,1133200,21,Online,Rejected,High DTI
APP0008430,C000820,2023-05-27,2023-05-30,2023-05-31,2023-06-01,Personal Loan,173700,36,Online,Approved,
APP0009983,C003860,2023-05-27,2023-05-30,2023-05-31,2023-06-02,Personal Loan,127300,45,Branch,Approved,
APP0012106,C001907,2023-05-27,2023-05-29,,,Auto Loan,1023200,22,Mobile App,Rejected,High DTI
APP0016877,C005838,2023-05-27,2023-05-29,,,Consumer Loan,121800,34,Online,Rejected,Short Employment History
APP0019749,C007462,2023-05-27,2023-05-30,2023-06-02,2023-06-02,Personal Loan,137300,28,Mobile App,Approved,
APP0024309,C009729,2023-05-27,2023-05-28,,,Small Business Loan,1040700,19,Branch,Rejected,High DTI
APP0024575,C000882,2023-05-27,2023-05-28,,,Auto Loan,642100,42,Online,Rejected,High DTI
APP0025048,C004670,2023-05-27,2023-05-30,,,Personal Loan,247700,26,Online,Rejected,High DTI
APP0025188,C009904,2023-05-27,2023-05-28,2023-05-30,2023-05-31,Consumer Loan,52000,8,Online,Approved,
APP0025922,C003213,2023-05-27,2023-05-29,,,Small Business Loan,288300,47,Branch,Rejected,High DTI
APP0026620,C007192,2023-05-27,2023-05-30,,,Personal Loan,283900,15,Call Center,Rejected,High DTI
APP0030286,C004274,2023-05-27,2023-05-30,,,Personal Loan,227100,29,Branch,Rejected,High DTI
APP0031405,C009997,2023-05-27,2023-05-28,,,Auto Loan,789600,56,Agent,Rejected,Low Credit Score
APP0033751,C003403,2023-05-27,2023-05-29,2023-05-30,2023-06-01,Small Business Loan,98100,15,Branch,Approved,
APP0034098,C005665,2023-05-27,2023-05-30,,,Personal Loan,287500,7,Branch,Rejected,High DTI
APP0037824,C008486,2023-05-27,2023-05-30,2023-06-03,2023-06-04,Personal Loan,40600,31,Branch,Approved,
APP0038745,C005414,2023-05-27,2023-05-28,,,Small Business Loan,472800,28,Agent,Rejected,High DTI
APP0038865,C000416,2023-05-27,2023-05-28,,,Auto Loan,1079600,30,Mobile App,Rejected,High DTI
APP0039076,C003032,2023-05-27,2023-05-29,,,Consumer Loan,149000,34,Online,Rejected,High DTI
APP0040707,C000301,2023-05-27,2023-05-29,2023-06-02,2023-06-04,Personal Loan,292800,22,Mobile App,Approved,
APP0042121,C008892,2023-05-27,2023-05-29,,,Auto Loan,390900,58,Mobile App,Rejected,High DTI
APP0042410,C005512,2023-05-27,2023-05-29,,,Personal Loan,272300,35,Mobile App,Rejected,High DTI
APP0043827,C007829,2023-05-27,2023-05-28,,,Personal Loan,251600,15,Mobile App,Rejected,High DTI
APP0044053,C002855,2023-05-27,2023-05-28,,,Auto Loan,942700,46,Branch,Rejected,High DTI
APP0044637,C006950,2023-05-27,2023-05-29,,,Auto Loan,1402400,35,Agent,Rejected,High DTI
APP0048101,C001915,2023-05-27,2023-05-30,2023-06-01,2023-06-03,Personal Loan,191800,22,Mobile App,Approved,
APP0050822,C004837,2023-05-27,2023-05-30,2023-06-03,2023-06-05,Personal Loan,49900,28,Agent,Approved,
APP0055839,C002261,2023-05-27,2023-05-28,,,Personal Loan,108300,13,Branch,Rejected,High DTI
APP0059138,C003218,2023-05-27,2023-05-29,,,Personal Loan,135000,40,Online,Rejected,Low Credit Score
APP0059314,C008580,2023-05-27,2023-05-28,,,Personal Loan,240900,7,Branch,Rejected,High DTI
APP0061859,C001733,2023-05-27,2023-05-29,,,Personal Loan,238400,47,Branch,Rejected,High DTI
APP0066250,C003802,2023-05-27,2023-05-28,,,Small Business Loan,500500,22,Branch,Rejected,High DTI
APP0067898,C002514,2023-05-27,2023-05-29,,,Personal Loan,117000,45,Online,Rejected,High DTI
APP0068263,C009655,2023-05-27,2023-05-28,,,Personal Loan,168500,47,Branch,Rejected,High DTI
APP0068896,C005865,2023-05-27,2023-05-30,,,Consumer Loan,46500,11,Branch,Rejected,High DTI
APP0070171,C003682,2023-05-27,2023-05-28,,,Auto Loan,874400,52,Mobile App,Rejected,High DTI
APP0072194,C010293,2023-05-27,2023-05-29,,,Auto Loan,960200,34,Branch,Rejected,High DTI
APP0073495,C001997,2023-05-27,2023-05-28,,,Auto Loan,771600,13,Online,Rejected,High DTI
APP0075746,C000894,2023-05-27,2023-05-30,,,Personal Loan,185800,42,Mobile App,Rejected,High DTI
APP0075832,C005945,2023-05-27,2023-05-29,,,Personal Loan,174500,16,Online,Rejected,High DTI
APP0002002,C004891,2023-05-28,2023-05-31,2023-06-04,2023-06-06,Consumer Loan,39900,33,Branch,Approved,
APP0006710,C006282,2023-05-28,2023-05-31,2023-06-01,2023-06-02,Personal Loan,130900,19,Call Center,Approved,
APP0008433,C009820,2023-05-28,2023-05-30,,,Consumer Loan,130400,33,Branch,Withdrawn,
APP0011125,C001644,2023-05-28,2023-05-31,,,Personal Loan,264200,30,Call Center,Rejected,High DTI
APP0011130,C001488,2023-05-28,2023-05-29,,,Auto Loan,1227900,29,Branch,Rejected,High DTI
APP0011546,C009763,2023-05-28,2023-05-29,2023-05-30,2023-06-01,Personal Loan,137700,7,Mobile App,Approved,
APP0015312,C010407,2023-05-28,2023-05-30,2023-06-01,2023-06-01,Consumer Loan,17700,17,Branch,Approved,
APP0016621,C008930,2023-05-28,2023-05-31,2023-06-04,2023-06-07,Consumer Loan,40900,8,Call Center,Approved,
APP0023000,C009801,2023-05-28,2023-05-31,,,Auto Loan,271800,51,Branch,Rejected,High DTI
APP0024449,C010194,2023-05-28,2023-05-30,,,Personal Loan,214400,12,Mobile App,Rejected,Low Credit Score
APP0032441,C000779,2023-05-28,2023-05-30,2023-06-03,2023-06-04,Consumer Loan,144000,18,Online,Approved,
APP0035728,C007329,2023-05-28,2023-05-30,,,Personal Loan,131400,7,Mobile App,Rejected,High DTI
APP0038918,C000446,2023-05-28,2023-05-29,,,Personal Loan,117800,38,Branch,Rejected,High DTI
APP0039056,C007248,2023-05-28,2023-05-31,2023-06-02,2023-06-04,Consumer Loan,56700,33,Call Center,Approved,
APP0042203,C005877,2023-05-28,2023-05-29,,,Personal Loan,113700,31,Agent,Rejected,Low Credit Score
APP0045024,C007593,2023-05-28,2023-05-30,,,Small Business Loan,345100,14,Branch,Rejected,High DTI
APP0045841,C006026,2023-05-28,2023-05-30,,,Auto Loan,1260700,26,Mobile App,Rejected,High DTI
APP0046688,C007983,2023-05-28,2023-05-30,,,Small Business Loan,731600,47,Branch,Rejected,High DTI
APP0046983,C008152,2023-05-28,2023-05-30,,,Personal Loan,287800,14,Branch,Rejected,High DTI
APP0048721,C009483,2023-05-28,2023-05-31,,,Personal Loan,167500,12,Branch,Rejected,Low Credit Score
APP0049610,C010615,2023-05-28,2023-05-31,,,Consumer Loan,85200,8,Mobile App,Rejected,High DTI
APP0049633,C007235,2023-05-28,2023-05-29,2023-05-30,2023-06-01,Personal Loan,23100,10,Call Center,Approved,
APP0049802,C000375,2023-05-28,2023-05-30,,,Auto Loan,627100,35,Call Center,Rejected,High DTI
APP0050202,C000621,2023-05-28,2023-05-29,,,Personal Loan,257500,42,Online,Rejected,High DTI
APP0057355,C002817,2023-05-28,2023-05-29,2023-06-01,2023-06-02,Personal Loan,218900,43,Agent,Approved,
APP0059944,C003283,2023-05-28,2023-05-30,,,Auto Loan,1343800,37,Mobile App,Rejected,High DTI
APP0060771,C009477,2023-05-28,2023-05-29,2023-05-30,2023-06-02,Consumer Loan,130300,29,Online,Approved,
APP0061138,C009607,2023-05-28,2023-05-30,,,Personal Loan,201500,10,Call Center,Rejected,High DTI
APP0070516,C009709,2023-05-28,2023-05-31,,,Consumer Loan,130500,20,Branch,Rejected,High DTI
APP0071565,C003355,2023-05-28,2023-05-30,,,Small Business Loan,1301300,48,Branch,Rejected,High DTI
APP0072226,C001480,2023-05-28,2023-05-31,,,Small Business Loan,1862700,16,Mobile App,Rejected,High DTI
APP0075495,C000712,2023-05-28,2023-05-30,,,Small Business Loan,1779900,15,Online,Rejected,High DTI
APP0000444,C000856,2023-05-29,2023-06-01,,,Personal Loan,107500,24,Mobile App,Withdrawn,
APP0001340,C010552,2023-05-29,2023-05-31,,,Consumer Loan,67700,7,Mobile App,Rejected,High DTI
APP0001925,C006667,2023-05-29,2023-06-01,,,Personal Loan,205700,32,Call Center,Rejected,Incomplete Documentation
APP0003852,C002642,2023-05-29,2023-05-30,,,Consumer Loan,115700,17,Online,Rejected,Low Credit Score
APP0003862,C004502,2023-05-29,2023-05-31,,,Auto Loan,620100,30,Call Center,Rejected,High DTI
APP0005901,C008572,2023-05-29,2023-05-31,,,Personal Loan,295600,21,Call Center,Rejected,High DTI
APP0006412,C005347,2023-05-29,2023-05-30,,,Small Business Loan,1180700,57,Branch,Rejected,High DTI
APP0007314,C003591,2023-05-29,2023-05-31,2023-06-01,2023-06-01,Personal Loan,88900,33,Branch,Approved,
APP0011327,C008381,2023-05-29,2023-06-01,,,Auto Loan,1416500,14,Branch,Rejected,Low Credit Score
APP0017000,C006217,2023-05-29,2023-05-30,,,Small Business Loan,1472700,51,Branch,Rejected,Low Credit Score
APP0018667,C008609,2023-05-29,2023-05-31,,,Consumer Loan,75200,17,Branch,Rejected,High DTI
APP0021942,C001480,2023-05-29,2023-05-31,,,Small Business Loan,834100,46,Call Center,Rejected,High DTI
APP0028239,C006073,2023-05-29,2023-06-01,,,Consumer Loan,92500,27,Agent,Rejected,High DTI
APP0030295,C007845,2023-05-29,2023-05-30,,,Small Business Loan,1591600,34,Mobile App,Rejected,High DTI
APP0035999,C010109,2023-05-29,2023-05-31,,,Consumer Loan,122200,6,Mobile App,Rejected,High DTI
APP0038232,C004327,2023-05-29,2023-05-30,,,Auto Loan,1168900,23,Mobile App,Rejected,High DTI
APP0039341,C008915,2023-05-29,2023-05-31,,,Small Business Loan,1444200,51,Online,Rejected,High DTI
APP0042422,C007347,2023-05-29,2023-06-01,2023-06-02,2023-06-03,Personal Loan,56400,36,Mobile App,Approved,
APP0042485,C010625,2023-05-29,2023-05-31,,,Auto Loan,1266900,26,Agent,Rejected,High DTI
APP0042792,C001093,2023-05-29,2023-06-01,,,Auto Loan,1071500,15,Branch,Rejected,High DTI
APP0045977,C003684,2023-05-29,2023-06-01,,,Personal Loan,166300,23,Mobile App,Rejected,High DTI
APP0049765,C009768,2023-05-29,2023-05-31,,,Consumer Loan,96900,9,Mobile App,Rejected,High DTI
APP0055333,C008047,2023-05-29,2023-05-30,,,Consumer Loan,130800,36,Mobile App,Rejected,Low Credit Score
APP0058701,C006024,2023-05-29,2023-06-01,,,Consumer Loan,70600,26,Agent,Rejected,High DTI
APP0059836,C007182,2023-05-29,2023-05-30,,,Small Business Loan,207600,22,Call Center,Rejected,High DTI
APP0063357,C008014,2023-05-29,2023-06-01,,,Auto Loan,546300,43,Branch,Rejected,High DTI
APP0063435,C001056,2023-05-29,2023-05-31,,,Personal Loan,162200,41,Branch,Rejected,High DTI
APP0065565,C008941,2023-05-29,2023-06-01,,,Personal Loan,92700,43,Mobile App,Rejected,High DTI
APP0068935,C010986,2023-05-29,2023-05-30,,,Personal Loan,290200,19,Mobile App,Rejected,High DTI
APP0071266,C003029,2023-05-29,2023-06-01,,,Personal Loan,283200,7,Online,Rejected,High DTI
APP0074443,C008564,2023-05-29,2023-05-31,2023-06-03,2023-06-04,Personal Loan,60700,33,Online,Approved,
APP0077416,C009804,2023-05-29,2023-05-30,,,Small Business Loan,1920600,24,Online,Rejected,Low Credit Score
APP0078062,C003292,2023-05-29,2023-06-01,2023-06-02,2023-06-04,Consumer Loan,106700,17,Mobile App,Approved,
APP0078413,C009678,2023-05-29,2023-05-31,,,Consumer Loan,135600,15,Branch,Rejected,High DTI
APP0079359,C001939,2023-05-29,2023-05-30,2023-05-31,2023-05-31,Consumer Loan,67400,23,Online,Approved,
APP0002875,C010401,2023-05-30,2023-05-31,2023-06-04,2023-06-05,Consumer Loan,43900,35,Agent,Approved,
APP0003855,C003920,2023-05-30,2023-05-31,,,Small Business Loan,999000,42,Branch,Rejected,High DTI
APP0004360,C003310,2023-05-30,2023-06-01,,,Auto Loan,1316400,27,Mobile App,Rejected,High DTI
APP0005542,C007712,2023-05-30,2023-06-02,2023-06-06,2023-06-09,Personal Loan,176000,34,Branch,Approved,
APP0005645,C001259,2023-05-30,2023-05-31,2023-06-01,2023-06-03,Personal Loan,54900,21,Mobile App,Approved,
APP0006174,C008113,2023-05-30,2023-06-02,,,Personal Loan,189900,13,Online,Rejected,High DTI
APP0007855,C002461,2023-05-30,2023-06-02,,,Personal Loan,256600,10,Online,Rejected,Low Credit Score
APP0008463,C010604,2023-05-30,2023-06-02,,,Personal Loan,212200,14,Mobile App,Rejected,High DTI
APP0008496,C005730,2023-05-30,2023-06-02,,,Consumer Loan,69000,14,Branch,Rejected,High DTI
APP0008904,C005954,2023-05-30,2023-06-01,,,Personal Loan,245900,36,Mobile App,Cancelled,
APP0010048,C000654,2023-05-30,2023-05-31,,,Auto Loan,680700,26,Mobile App,Rejected,High DTI
APP0016415,C005386,2023-05-30,2023-06-01,,,Consumer Loan,136900,9,Agent,Rejected,High DTI
APP0016697,C006336,2023-05-30,2023-06-02,2023-06-04,2023-06-05,Personal Loan,144300,36,Call Center,Approved,
APP0017791,C000123,2023-05-30,2023-06-02,,,Personal Loan,111600,35,Mobile App,Rejected,High DTI
APP0018833,C001562,2023-05-30,2023-06-01,,,Auto Loan,455200,49,Mobile App,Rejected,Low Credit Score
APP0021434,C003150,2023-05-30,2023-06-02,,,Small Business Loan,703100,44,Agent,Rejected,High DTI
APP0022368,C001373,2023-05-30,2023-06-02,,,Personal Loan,136700,13,Mobile App,Rejected,High DTI
APP0027908,C001267,2023-05-30,2023-06-01,,,Consumer Loan,66000,19,Online,Rejected,High DTI
APP0029658,C000596,2023-05-30,2023-05-31,,,Personal Loan,148000,27,Branch,Cancelled,
APP0032741,C002742,2023-05-30,2023-05-31,,,Personal Loan,116500,16,Mobile App,Rejected,High DTI
APP0032841,C005815,2023-05-30,2023-06-02,,,Consumer Loan,124600,20,Online,Rejected,Low Credit Score
APP0041400,C007104,2023-05-30,2023-06-02,,,Small Business Loan,1376400,40,Mobile App,Rejected,High DTI
APP0041937,C009329,2023-05-30,2023-06-01,,,Personal Loan,131000,40,Call Center,Rejected,Incomplete Documentation
APP0042270,C008303,2023-05-30,2023-05-31,2023-06-04,2023-06-06,Personal Loan,33500,37,Mobile App,Approved,
APP0043676,C001495,2023-05-30,2023-05-31,2023-06-02,2023-06-03,Personal Loan,205400,26,Branch,Approved,
APP0043987,C005085,2023-05-30,2023-05-31,,,Personal Loan,249500,20,Call Center,Rejected,High DTI
APP0045271,C003998,2023-05-30,2023-06-01,,,Personal Loan,216000,13,Call Center,Rejected,High DTI
APP0048269,C001711,2023-05-30,2023-06-02,,,Consumer Loan,22200,7,Online,Rejected,High DTI
APP0049395,C006490,2023-05-30,2023-06-01,,,Auto Loan,229700,50,Branch,Rejected,Insufficient Income
APP0049832,C005802,2023-05-30,2023-05-31,,,Consumer Loan,59500,18,Branch,Rejected,High DTI
APP0056679,C010580,2023-05-30,2023-06-02,2023-06-06,2023-06-09,Consumer Loan,128000,35,Mobile App,Approved,
APP0060009,C007655,2023-05-30,2023-06-01,,,Auto Loan,773400,38,Online,Rejected,High DTI
APP0061090,C008617,2023-05-30,2023-06-01,,,Consumer Loan,117800,13,Branch,Rejected,High DTI
APP0063528,C002194,2023-05-30,2023-06-01,,,Consumer Loan,97900,13,Online,Rejected,High DTI
APP0067538,C002553,2023-05-30,2023-05-31,2023-06-03,2023-06-05,Personal Loan,86800,47,Branch,Approved,
APP0068037,C008914,2023-05-30,2023-05-31,,,Personal Loan,190900,13,Online,Rejected,High DTI
APP0068523,C000126,2023-05-30,2023-05-31,2023-06-01,2023-06-01,Personal Loan,166500,34,Online,Approved,
APP0070875,C005408,2023-05-30,2023-06-01,,,Auto Loan,1224100,49,Mobile App,Rejected,High DTI
APP0071314,C004003,2023-05-30,2023-06-01,2023-06-02,2023-06-05,Auto Loan,193100,24,Branch,Approved,
APP0079125,C002570,2023-05-30,2023-05-31,,,Consumer Loan,97200,9,Call Center,Rejected,Low Credit Score
APP0002455,C003957,2023-05-31,2023-06-02,,,Personal Loan,177000,15,Mobile App,Rejected,High DTI
APP0004687,C005456,2023-05-31,2023-06-02,2023-06-05,2023-06-08,Consumer Loan,89200,34,Branch,Approved,
APP0005984,C006119,2023-05-31,2023-06-01,,,Small Business Loan,1922900,39,Mobile App,Rejected,High DTI
APP0006154,C004209,2023-05-31,2023-06-01,,,Consumer Loan,147400,14,Online,Rejected,High DTI
APP0008623,C009532,2023-05-31,2023-06-03,2023-06-05,2023-06-07,Personal Loan,154500,43,Online,Approved,
APP0011487,C001722,2023-05-31,2023-06-02,,,Auto Loan,392600,14,Branch,Rejected,High DTI
APP0014131,C006877,2023-05-31,2023-06-02,,,Consumer Loan,126600,12,Mobile App,Rejected,High DTI
APP0014312,C003743,2023-05-31,2023-06-03,,,Small Business Loan,849800,48,Branch,Rejected,High DTI
APP0014722,C005850,2023-05-31,2023-06-01,,,Small Business Loan,735900,19,Branch,Rejected,High DTI
APP0017761,C009722,2023-05-31,2023-06-01,2023-06-05,2023-06-06,Personal Loan,33700,24,Call Center,Approved,
APP0019057,C002353,2023-05-31,2023-06-03,,,Auto Loan,737700,21,Mobile App,Rejected,High DTI
APP0019840,C008080,2023-05-31,2023-06-03,2023-06-04,2023-06-06,Consumer Loan,73100,16,Online,Approved,
APP0022528,C003902,2023-05-31,2023-06-03,,,Auto Loan,956900,32,Agent,Rejected,High DTI
APP0026052,C009008,2023-05-31,2023-06-02,,,Auto Loan,1265400,55,Branch,Rejected,High DTI
APP0029539,C003302,2023-05-31,2023-06-03,,,Small Business Loan,926300,19,Agent,Rejected,High DTI
APP0030697,C001571,2023-05-31,2023-06-02,,,Consumer Loan,76800,34,Branch,Rejected,High DTI
APP0030859,C010672,2023-05-31,2023-06-02,,,Consumer Loan,129600,12,Online,Rejected,High DTI
APP0035773,C006874,2023-05-31,2023-06-03,,,Small Business Loan,229200,18,Branch,Rejected,High DTI
APP0036487,C005921,2023-05-31,2023-06-02,2023-06-03,2023-06-06,Personal Loan,183800,32,Branch,Approved,
APP0039654,C008263,2023-05-31,2023-06-01,2023-06-05,2023-06-05,Personal Loan,58000,16,Mobile App,Approved,
APP0042246,C006108,2023-05-31,2023-06-03,,,Small Business Loan,1195000,50,Branch,Rejected,High DTI
APP0045551,C000852,2023-05-31,2023-06-01,,,Personal Loan,170700,31,Mobile App,Rejected,High DTI
APP0049628,C000912,2023-05-31,2023-06-02,,,Personal Loan,24000,12,Agent,Rejected,High DTI
APP0052020,C008824,2023-05-31,2023-06-02,,,Personal Loan,70600,27,Branch,Rejected,High DTI
APP0053137,C008652,2023-05-31,2023-06-03,,,Personal Loan,76000,6,Branch,Rejected,High DTI
APP0054337,C001389,2023-05-31,2023-06-01,,,Personal Loan,243600,44,Call Center,Rejected,High DTI
APP0056538,C001510,2023-05-31,2023-06-02,,,Small Business Loan,1706800,31,Mobile App,Rejected,High DTI
APP0058951,C006656,2023-05-31,2023-06-02,,,Consumer Loan,99700,15,Agent,Rejected,High DTI
APP0059384,C004762,2023-05-31,2023-06-02,,,Auto Loan,1376700,59,Branch,Rejected,High DTI
APP0059547,C008296,2023-05-31,2023-06-02,2023-06-03,2023-06-03,Personal Loan,71900,30,Online,Approved,
APP0060055,C005937,2023-05-31,2023-06-01,,,Personal Loan,151200,7,Mobile App,Rejected,High DTI
APP0064634,C003991,2023-05-31,2023-06-02,2023-06-03,2023-06-05,Consumer Loan,97900,29,Online,Approved,
APP0068094,C010265,2023-05-31,2023-06-01,,,Consumer Loan,127600,10,Mobile App,Rejected,High DTI
APP0068708,C000215,2023-05-31,2023-06-03,,,Personal Loan,130800,14,Call Center,Rejected,High DTI
APP0071830,C005268,2023-05-31,2023-06-01,,,Consumer Loan,26200,35,Branch,Cancelled,
APP0074690,C009981,2023-05-31,2023-06-01,2023-06-04,2023-06-07,Personal Loan,210800,40,Branch,Approved,
APP0075801,C004079,2023-05-31,2023-06-03,,,Consumer Loan,22100,7,Online,Rejected,Low Credit Score
APP0076838,C002424,2023-05-31,2023-06-02,2023-06-04,2023-06-07,Personal Loan,46500,9,Online,Approved,
APP0077834,C002551,2023-05-31,2023-06-01,,,Auto Loan,1297200,17,Online,Rejected,High DTI
APP0079472,C002457,2023-05-31,2023-06-01,2023-06-03,2023-06-03,Consumer Loan,91500,33,Branch,Approved,
APP0001403,C003959,2023-06-01,2023-06-03,,,Personal Loan,95500,11,Call Center,Rejected,Short Employment History
APP0010923,C000938,2023-06-01,2023-06-04,,,Personal Loan,234800,24,Mobile App,Rejected,Insufficient Income
APP0015522,C002257,2023-06-01,2023-06-03,,,Consumer Loan,140300,25,Mobile App,Rejected,High DTI
APP0015539,C001357,2023-06-01,2023-06-02,,,Auto Loan,492900,58,Mobile App,Rejected,High DTI
APP0020810,C010907,2023-06-01,2023-06-04,2023-06-08,2023-06-10,Personal Loan,212700,43,Online,Approved,
APP0020884,C002284,2023-06-01,2023-06-03,,,Personal Loan,246100,7,Agent,Rejected,High DTI
APP0021344,C003064,2023-06-01,2023-06-04,,,Consumer Loan,131600,18,Online,Rejected,Low Credit Score
APP0022166,C005419,2023-06-01,2023-06-04,2023-06-05,2023-06-07,Consumer Loan,115500,36,Branch,Approved,
APP0025014,C010702,2023-06-01,2023-06-04,,,Auto Loan,638300,14,Mobile App,Rejected,High DTI
APP0025300,C009982,2023-06-01,2023-06-02,,,Auto Loan,1445800,47,Online,Rejected,High DTI
APP0028858,C000982,2023-06-01,2023-06-03,2023-06-06,2023-06-07,Personal Loan,260200,43,Mobile App,Approved,
APP0032289,C004014,2023-06-01,2023-06-04,,,Personal Loan,103600,26,Branch,Rejected,Low Credit Score
APP0032449,C002204,2023-06-01,2023-06-03,,,Small Business Loan,1876300,53,Agent,Rejected,High DTI
APP0032843,C009260,2023-06-01,2023-06-04,2023-06-05,2023-06-08,Personal Loan,105200,47,Online,Approved,
APP0033655,C002601,2023-06-01,2023-06-03,,,Personal Loan,186600,12,Agent,Rejected,High DTI
APP0037696,C008459,2023-06-01,2023-06-04,,,Auto Loan,690600,15,Branch,Rejected,High DTI
APP0040218,C003733,2023-06-01,2023-06-04,,,Personal Loan,130800,19,Call Center,Rejected,High DTI
APP0050846,C001282,2023-06-01,2023-06-03,,,Personal Loan,199000,13,Branch,Rejected,High DTI
APP0064580,C004027,2023-06-01,2023-06-04,,,Consumer Loan,50900,19,Call Center,Rejected,High DTI
